"bbref_id","season","age","team","league","position","games_played","minutes_played","PER","TS_perc","three_point_rate","FTr","ORB_perc","DRB_perc","TRB_perc","AST_perc","STL_perc","BLK_perc","TOV_perc","USG_perc","OWS","DWS","WS","WS_per_48","OBPM","DBPM","BPM","VORP","team_flag"
"thomake01","2005",27,"PHI","NBA","PF",47,1344,13,0.502,0.008,0.25,8.8,17.1,12.9,9.9,1.5,0.4,13.6,20.1,0.4,1.6,2,0.071,-2.5,0.1,-2.4,-0.1,FALSE
"thomake01","2005",27,"SAC","NBA","PF",26,823,18.9,0.536,0.003,0.354,10.6,20.2,15.4,14.6,1.7,0.9,12,21.6,1.5,0.8,2.3,0.135,0.7,0.3,1,0.6,FALSE
"thomake01","2006",28,"SAC","NBA","PF",82,2293,15,0.539,0.002,0.338,10.3,21.2,15.8,12,1.6,1.2,16.3,16.6,2.2,3.3,5.5,0.115,-1.1,1.8,0.7,1.6,TRUE
"thomake01","2007",29,"SAC","NBA","PF",62,1412,10.2,0.492,0.003,0.251,10.9,20.6,15.7,8.4,1.5,0.9,21.1,13.6,-0.1,1.4,1.2,0.041,-3.1,1.2,-1.8,0.1,TRUE
"thomake01","2008",30,"SAC","NBA","PF",23,281,2.6,0.398,0,0.132,7.7,17.7,12.8,6.5,1.1,0.3,34.3,9.7,-0.5,0.2,-0.3,-0.047,-6,0.1,-5.9,-0.3,TRUE
"thomake01","2009",31,"SAC","NBA","PF",8,62,8.8,0.375,0,0,7.5,20.9,14.1,2.3,4.9,1.2,11.1,6.5,0,0.1,0.1,0.056,-4.6,2.6,-2,0,TRUE
"thomake01","2010",32,"SAC","NBA","PF",26,313,9,0.509,0,0.343,12.6,18.9,15.7,6.5,1.6,2.3,29.7,8.1,0.1,0.3,0.4,0.059,-3.2,2.1,-1.1,0.1,TRUE
"thomakh01","2019",22,"DET","NBA","SG",26,195,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6,1.8,2.2,5.1,17.2,-0.2,0.2,0,0.005,-4.7,-0.5,-5.2,-0.2,TRUE
"thomaku01","1996",23,"MIA","NBA","PF",74,1655,13.5,0.533,0.004,0.325,8.8,21.8,15.5,4.9,1.5,1.7,13.5,19.9,0.8,3,3.8,0.11,-3.1,0.7,-2.4,-0.2,TRUE
"thomaku01","1997",24,"MIA","NBA","PF",18,374,9.5,0.451,0.01,0.438,10,23.7,17,4,1.7,1.9,16.6,18.9,-0.3,0.8,0.5,0.07,-6.2,1.2,-4.9,-0.3,TRUE
"thomaku01","1998",25,"DAL","NBA","PF",5,73,6.4,0.399,0,0.067,11.9,24.9,18.3,8.4,0.7,0,17.8,35.3,-0.3,0.1,-0.2,-0.161,-9.3,-5,-14.4,-0.2,TRUE
"thomaku01","1999",26,"NYK","NBA","PF",50,1182,13.1,0.489,0.003,0.293,8.5,19.6,14.3,8.9,2.1,1.1,14.9,19.8,0.2,2.3,2.5,0.1,-2.2,1.9,-0.3,0.5,TRUE
"thomaku01","1900",27,"NYK","NBA","PF",80,1971,13.6,0.542,0.006,0.239,8.9,21.1,15.2,7,1.4,1.6,15.1,16.7,1.9,3.4,5.2,0.127,-1.4,2,0.6,1.3,TRUE
"thomaku01","2001",28,"NYK","NBA","PF",77,2125,16.9,0.566,0.005,0.342,10.1,18.9,14.6,5.4,1.6,2.6,12.3,18.5,4.1,4.1,8.2,0.185,0,2.1,2.1,2.2,TRUE
"thomaku01","2002",29,"NYK","NBA","C",82,2771,15.8,0.542,0.006,0.283,9,22.3,15.6,5.8,1.4,2.1,12.7,20.3,3.1,3.4,6.5,0.112,-1.3,1,-0.3,1.2,TRUE
"thomaku01","2003",30,"NYK","NBA","C",81,2577,16.7,0.511,0.003,0.179,7.1,22.2,14.5,11.3,1.7,2.8,11.1,22.4,2.3,3,5.4,0.1,-0.9,1.8,0.9,1.9,TRUE
"thomaku01","2004",31,"NYK","NBA","PF",80,2548,14.1,0.503,0.004,0.153,6.7,23.1,15,10.2,1.2,2.4,13,18.5,1.7,3.3,5,0.094,-1.5,1.9,0.3,1.5,TRUE
"thomaku01","2005",32,"NYK","NBA","PF",80,2855,14.1,0.488,0.004,0.093,6.9,27.4,17.1,9.3,1.3,2.1,9.5,16.6,1.8,3.3,5.2,0.087,-1.9,2,0,1.5,TRUE
"thomaku01","2006",33,"PHO","NBA","C",53,1411,13.1,0.527,0,0.235,8.2,24.1,16.3,5.6,0.8,2.7,11.7,15.5,1.3,2,3.3,0.112,-2.8,1.5,-1.2,0.3,TRUE
"thomaku01","2007",34,"PHO","NBA","C",67,1208,11.4,0.531,0.004,0.274,8.7,26.9,18.3,2.7,1,1.7,10.8,12.1,1.2,1.7,2.9,0.115,-3,0.8,-2.2,0,TRUE
"thomaku01","2008",35,"TOT","NBA","C-PF",70,1584,14.2,0.514,0.003,0.202,9.2,26.4,17.8,6.5,1.8,2.6,9.6,13.5,1.3,2.7,4.1,0.123,-2.4,2.9,0.4,1,TRUE
"thomaku01","2008",35,"SEA","NBA","C",42,1060,15.8,0.536,0,0.207,9.7,28.2,19,7.6,1.6,2.9,8.7,13.2,1.4,1.6,3,0.134,-1.4,2.8,1.4,0.9,FALSE
"thomaku01","2008",35,"SAS","NBA","PF",28,524,11.1,0.465,0.008,0.192,8.2,22.7,15.5,4.2,2.2,2,11.7,14,-0.1,1.2,1.1,0.1,-4.6,3,-1.6,0.1,FALSE
"thomaku01","2009",36,"SAS","NBA","PF",79,1404,14,0.53,0.007,0.148,11.5,22.7,17.2,7.2,1.3,3.1,11.5,12.6,1.8,2.7,4.5,0.152,-2.2,3.2,1.1,1.1,TRUE
"thomaku01","2010",37,"MIL","NBA","C",70,1049,9.9,0.489,0,0.072,8.7,23.5,15.8,6.7,1.3,3.4,18.3,11.3,0,2,2.1,0.095,-4.6,3.8,-0.8,0.3,TRUE
"thomaku01","2011",38,"CHI","NBA","PF",52,1178,10,0.527,0.005,0.172,7.7,21.9,15,7.4,1.4,2.7,17.3,9.4,0.7,2.6,3.2,0.131,-2.9,4,1.1,0.9,TRUE
"thomaku01","2012",39,"POR","NBA","C",53,803,9.5,0.483,0,0.127,5.5,22.1,13.7,8.7,1.6,3,15.8,11.2,0.2,0.9,1.1,0.067,-3.7,2.4,-1.3,0.1,TRUE
"thomaku01","2013",40,"NYK","NBA","PF",39,392,13.3,0.547,0.012,0.157,6.9,20.1,13.3,8.3,1.4,3.5,8.3,11.5,0.6,0.5,1.1,0.135,-1.7,2.2,0.4,0.2,TRUE
"thomala01","2012",23,"NOH","NBA","PF",42,630,10.1,0.541,0.008,0.492,9.4,14.3,11.9,3,0.9,0.9,13.5,13.3,0.7,0.4,1.2,0.088,-2.5,-1.1,-3.6,-0.3,TRUE
"thomala01","2013",24,"NOH","NBA","SF",59,646,10.1,0.565,0,0.557,8,13.3,10.6,4,0.9,0.9,9.6,10.5,1,0.2,1.2,0.087,-1.5,-1.1,-2.7,-0.1,TRUE
"thomala01","2014",25,"NOP","NBA","SF",5,42,0.5,0.279,0,0.444,5.4,14,9.7,9.7,0,0,15.7,13.8,-0.1,0,-0.1,-0.117,-8,-2.7,-10.7,-0.1,TRUE
"thomala01","2015",26,"TOT","NBA","PF-SF",62,1490,8,0.456,0.05,0.224,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17,-0.9,0.4,-0.4,-0.014,-4.1,-1.6,-5.7,-1.4,TRUE
"thomala01","2015",26,"OKC","NBA","SF",22,450,6.6,0.402,0.008,0.262,6.8,11,8.9,6.3,1.2,0,10.8,15.1,-0.2,0.3,0,0.005,-4.5,-1.1,-5.5,-0.4,FALSE
"thomala01","2015",26,"NYK","NBA","PF",40,1040,8.6,0.478,0.066,0.209,4,9.5,6.7,7.9,1.3,0.6,14.2,17.8,-0.6,0.2,-0.5,-0.022,-4,-1.8,-5.7,-1,FALSE
"thomala01","2016",27,"NYK","NBA","PF",59,1313,10.4,0.557,0.285,0.312,2.9,8,5.4,6.4,0.9,0.4,11.6,16.9,1.2,0.5,1.7,0.062,-1.2,-2.1,-3.2,-0.4,TRUE
"thomala01","2017",28,"NYK","NBA","PF",46,968,8.4,0.516,0.348,0.209,3.5,12.3,7.9,5,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.1,-1.6,-3.7,-0.4,TRUE
"thomala01","2018",29,"NYK","NBA","PF",73,1353,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-2.1,-0.5,-2.6,-0.2,TRUE
"thomala01","2019",30,"NYK","NBA","PF",46,783,6.4,0.482,0.401,0.183,2.7,13.1,7.8,5,1,0.8,10.1,12.9,-0.3,0.3,0.1,0.004,-4.1,-1.2,-5.3,-0.7,TRUE
"thomama01","2012",23,"SAS","NBA","PF",3,15,7.1,0.129,0,0.667,7.8,15,11.5,8.1,3.4,4.8,0,11.8,0,0,0,-0.028,-7.1,5,-2.1,0,TRUE
"thomama01","2013",24,"TOT","NBA","PF",12,57,13.8,0.555,0,0.8,10,21.6,15.9,10.3,1.9,2.7,18.2,13.2,0.1,0.1,0.2,0.133,-2.7,2.2,-0.5,0,TRUE
"thomama01","2013",24,"GSW","NBA","PF",5,21,8.8,0.543,0,4,0,25.4,13.1,12.1,0,3.7,26.6,8,0,0,0,0.077,-6.3,2.3,-4,0,FALSE
"thomama01","2013",24,"CHI","NBA","PF",7,36,16.7,0.558,0,0.444,15.8,19.4,17.5,9.3,3,2.1,15.7,16.3,0.1,0.1,0.1,0.166,-0.6,2.1,1.5,0,FALSE
"thomama01","2014",25,"TOT","NBA","PF",8,63,4.6,0.444,0.25,0.125,9,28.9,19,5.1,0,3.5,34.8,18.7,-0.2,0.1,-0.2,-0.132,-10.4,-1.6,-12,-0.2,TRUE
"thomama01","2014",25,"SAS","NBA","PF",1,15,6.6,0.205,0,0.5,7.8,57.8,33.8,0,0,9.6,17,17.7,-0.1,0,0,-0.107,-18.9,-0.7,-19.6,-0.1,FALSE
"thomama01","2014",25,"UTA","NBA","PF",7,48,4,0.542,0.333,0,9.3,19.8,14.4,6.7,0,1.6,40,19.1,-0.2,0,-0.1,-0.14,-7.7,-2,-9.7,-0.1,FALSE
"thomama01","2015",26,"PHI","NBA","PF",17,194,8.2,0.492,0.175,0.325,8.5,23.5,15.6,6,0.8,0.4,22.1,13.2,-0.1,0.2,0.1,0.023,-6.4,-1,-7.4,-0.3,TRUE
"thomati01","1998",20,"PHI","NBA","SF",77,1779,14.9,0.538,0.25,0.338,6.9,11.8,9.3,9.3,1.6,0.7,13.1,22.8,2.1,1.3,3.4,0.091,0.6,-1.9,-1.3,0.3,TRUE
"thomati01","1999",21,"TOT","NBA","SF",50,812,16,0.545,0.244,0.401,7.3,11.3,9.3,10.3,1.8,1.2,12.3,21.7,1.5,0.7,2.2,0.13,1.6,-1.4,0.2,0.5,TRUE
"thomati01","1999",21,"PHI","NBA","SF",17,188,12.8,0.503,0.284,0.358,4.2,16.4,10.2,14.8,0.9,1.3,16.2,22.3,0.1,0.2,0.4,0.091,-1.7,-1.5,-3.1,-0.1,FALSE
"thomati01","1999",21,"MIL","NBA","SF",33,624,16.9,0.558,0.231,0.415,8.2,9.7,9,8.9,2,1.2,11,21.6,1.4,0.5,1.8,0.141,2.5,-1.3,1.2,0.5,FALSE
"thomati01","1900",22,"MIL","NBA","SF",80,2093,14.7,0.549,0.242,0.323,5.6,12.9,9.3,8.5,1.5,1.1,13,21,3,0.8,3.8,0.088,0.8,-1.7,-0.9,0.6,TRUE
"thomati01","2001",23,"MIL","NBA","PF",76,2086,16.4,0.549,0.343,0.334,4.3,12.6,8.5,10.5,1.9,1.6,11.6,21.3,3.7,1.7,5.5,0.126,1.5,-0.8,0.7,1.4,TRUE
"thomati01","2002",24,"MIL","NBA","SF",74,1987,13.1,0.522,0.386,0.238,3.9,13.1,8.7,8.7,1.7,1.2,13.2,22.6,0.8,1.3,2.2,0.052,-0.6,-1.8,-2.4,-0.2,TRUE
"thomati01","2003",25,"MIL","NBA","SF",80,2358,14.3,0.527,0.285,0.2,4.8,14.6,9.7,7.3,1.6,1.5,11.6,22.6,1.9,1,2.9,0.06,-0.1,-1.9,-2,0,TRUE
"thomati01","2004",26,"TOT","NBA","SF",66,2089,15.1,0.534,0.239,0.268,3.5,13.9,8.8,10.4,1.6,0.7,11.3,22.4,2.5,1.6,4.1,0.093,1,-0.8,0.2,1.2,TRUE
"thomati01","2004",26,"MIL","NBA","SF",42,1343,14.2,0.525,0.255,0.239,3.2,14.1,8.7,11.5,1.6,0.8,11.5,21.5,1.3,0.9,2.2,0.079,1,-0.5,0.5,0.8,FALSE
"thomati01","2004",26,"NYK","NBA","SF",24,746,16.7,0.547,0.211,0.317,4.1,13.6,8.9,8.4,1.7,0.5,11.1,24.2,1.2,0.6,1.8,0.118,1,-1.4,-0.3,0.3,FALSE
"thomati01","2005",27,"NYK","NBA","SF",71,1940,12.3,0.536,0.29,0.241,2.7,11.7,7.2,9.7,1.1,0.7,12.5,21.3,1.4,0.8,2.2,0.054,-0.5,-1.7,-2.2,-0.1,TRUE
"thomati01","2006",28,"TOT","NBA","PF-SF",29,666,12.2,0.535,0.424,0.16,3.8,17.8,10.9,4.4,1.2,0.7,10.5,21.1,0.2,0.7,0.9,0.065,-1.5,-1.6,-3.1,-0.2,TRUE
"thomati01","2006",28,"CHI","NBA","SF",3,32,8.5,0.406,0.375,0,0,14.3,7.2,11,0,2.4,5.9,24,-0.1,0,0,-0.031,-5.1,-2.1,-7.2,0,FALSE
"thomati01","2006",28,"PHO","NBA","PF",26,634,12.4,0.543,0.427,0.171,3.9,18,11.1,4.1,1.3,0.7,10.8,21,0.2,0.7,0.9,0.069,-1.3,-1.6,-2.9,-0.1,FALSE
"thomati01","2007",29,"LAC","NBA","PF",76,2054,13.6,0.532,0.492,0.199,3.7,18.2,11,14.2,1.4,1.1,11.9,20.1,1.6,2.3,3.9,0.092,0.9,-0.5,0.5,1.3,TRUE
"thomati01","2008",30,"LAC","NBA","PF",63,1940,12.2,0.505,0.384,0.217,3.7,15.6,9.6,15.7,1.1,1.1,11.3,20.7,0.3,1.4,1.7,0.042,-0.3,-0.4,-0.6,0.7,TRUE
"thomati01","2009",31,"TOT","NBA","PF",64,1247,12.2,0.555,0.432,0.276,3.7,14.6,9,8.6,1.2,0.6,12.5,19.9,0.9,0.8,1.7,0.065,-0.8,-1.8,-2.5,-0.2,TRUE
"thomati01","2009",31,"LAC","NBA","PF",10,220,9.1,0.453,0.222,0.378,7.1,17.3,12.1,7.7,0.7,0.3,11.8,24.6,-0.3,0.1,-0.2,-0.038,-4.5,-3.5,-8.1,-0.3,FALSE
"thomati01","2009",31,"NYK","NBA","PF",36,773,13.4,0.6,0.488,0.26,2.7,13.6,8,9.3,1.4,0.9,13.8,18.8,0.9,0.5,1.5,0.091,0.2,-1,-0.7,0.2,FALSE
"thomati01","2009",31,"CHI","NBA","PF",18,254,11.5,0.531,0.478,0.222,3.6,15.3,9.5,7.4,1.2,0,9.2,19.1,0.2,0.2,0.4,0.078,-0.6,-2.7,-3.2,-0.1,FALSE
"thomati01","2010",32,"DAL","NBA","SF",18,285,15.1,0.579,0.406,0.226,5.3,11.1,8.2,8,1.8,0.5,10.7,21.1,0.4,0.3,0.7,0.12,1.1,-1.5,-0.4,0.1,TRUE
"thomaty01","2007",20,"CHI","NBA","PF",72,966,14.8,0.521,0.007,0.621,10.6,21.1,15.9,6.6,2.4,6.2,20.8,20.9,-0.4,2.6,2.2,0.11,-4.4,4.5,0.1,0.5,TRUE
"thomaty01","2008",21,"CHI","NBA","PF",74,1330,14.6,0.486,0.014,0.395,8.4,21.1,14.5,11,1.9,4.2,13,19.7,0.4,2.1,2.4,0.088,-3.1,2.4,-0.7,0.5,TRUE
"thomaty01","2009",22,"CHI","NBA","PF",79,2175,15.9,0.525,0.013,0.445,7.8,18.9,13.4,5.5,2.2,5.1,13.6,19.4,1.2,3.4,4.6,0.101,-2.5,2.6,0.2,1.2,TRUE
"thomaty01","2010",23,"TOT","NBA","PF-C",54,1220,16.8,0.511,0.007,0.417,7.8,23.6,15.9,7.8,2.7,5.5,15.6,22.1,-0.3,2.9,2.6,0.103,-3.9,4,0.1,0.6,TRUE
"thomaty01","2010",23,"CHI","NBA","PF",29,678,16.5,0.523,0.005,0.439,7,22.8,15,7.8,3,5.4,17.5,19.6,-0.2,1.6,1.4,0.101,-3.6,4.6,0.9,0.5,FALSE
"thomaty01","2010",23,"CHA","NBA","C",25,542,17.1,0.499,0.009,0.395,8.8,24.7,16.9,7.8,2.3,5.6,13.7,25.1,-0.1,1.3,1.2,0.106,-4.1,3.2,-0.9,0.1,FALSE
"thomaty01","2011",24,"CHA","NBA","C",41,861,18.2,0.536,0.009,0.411,9.1,22.5,15.8,6.2,1.9,6.2,14.3,24.9,0.4,1.5,1.8,0.103,-3.1,1.9,-1.2,0.2,TRUE
"thomaty01","2012",25,"CHA","NBA","PF",54,1013,9,0.418,0.009,0.254,5.4,17.7,11.3,6,1.9,4.4,12.7,19,-1.5,0.8,-0.6,-0.029,-6.2,0.8,-5.4,-0.9,TRUE
"thomaty01","2013",26,"CHA","NBA","PF",26,360,9.6,0.418,0.059,0.228,4.9,14.4,9.5,9.1,2,3.4,10.2,21.1,-0.4,0.2,-0.2,-0.025,-5.3,-0.9,-6.2,-0.4,TRUE
"thomaty01","2015",28,"MEM","NBA","PF",2,7,31.4,1.064,0,2,0,0,0,22.5,0,0,0,12.3,0.1,0,0.1,0.477,6.8,-8.5,-1.6,0,TRUE
"thompdi01","2006",22,"PHO","NBA","SG",10,43,22,0.541,0.44,0.08,10.6,17.7,14.2,3.9,3.5,1.6,7.2,29.1,0.1,0.1,0.1,0.146,1.5,-2.5,-1.1,0,TRUE
"thompdi01","2007",23,"ATL","NBA","SF",6,50,11.6,0.482,0.133,0.4,7.1,12.2,9.6,6.8,0,0,5.4,17.1,0.1,0,0.1,0.064,-2.7,-4.3,-7,-0.1,TRUE
"thompho01","2014",22,"PHI","NBA","SF",77,1742,9.5,0.57,0.449,0.196,4.4,11.2,7.7,6.1,1.5,0.5,12.9,11.3,1.4,0.6,2,0.055,-1.8,-1.2,-3,-0.4,TRUE
"thompho01","2015",23,"PHI","NBA","SG",71,1776,10.9,0.538,0.529,0.164,3.1,9.3,6,8.4,1.6,1.2,10.2,15.9,1.3,1.3,2.6,0.07,-1.1,-0.9,-2.1,0,TRUE
"thompho01","2016",24,"PHI","NBA","SG",77,2154,9.2,0.525,0.576,0.141,2.6,11.4,6.9,7.4,0.8,0.8,9.5,16.2,0.7,0.5,1.2,0.026,-1.1,-2,-3.1,-0.6,TRUE
"thompho01","2017",25,"TOT","NBA","SG",40,752,7.9,0.482,0.475,0.145,2.8,13.5,8.1,6.8,1.3,0.6,4.9,13,0.1,0.6,0.7,0.047,-2.8,-0.5,-3.3,-0.2,TRUE
"thompho01","2017",25,"PHI","NBA","SG",31,561,9,0.51,0.447,0.126,2.9,13.6,8.2,7,1.2,0.8,5.1,13.7,0.3,0.4,0.7,0.06,-2.3,-0.8,-3,-0.1,FALSE
"thompho01","2017",25,"NOP","NBA","SG",9,191,4.7,0.378,0.585,0.22,2.2,13.3,7.7,6.3,1.5,0,4.3,10.9,-0.2,0.2,0,0.007,-4.3,0.2,-4.1,-0.1,FALSE
"thompja02","2009",22,"SAC","NBA","PF",82,2303,13.9,0.54,0.011,0.399,11.8,19,15.4,6.8,1,1.9,14.8,19.3,1.8,0.9,2.7,0.057,-1.7,-1.1,-2.7,-0.4,TRUE
"thompja02","2010",23,"SAC","NBA","C",75,2357,14.6,0.518,0.013,0.353,10.8,20.3,15.5,8.3,0.9,2.3,13.3,19.6,1.9,2,4,0.081,-1.4,0.5,-0.9,0.7,TRUE
"thompja02","2011",24,"SAC","NBA","PF",75,1748,13.6,0.533,0.006,0.375,9.1,20.7,14.8,7.9,0.8,1.8,13.7,17.9,1.4,1.5,2.9,0.079,-2,0.1,-1.9,0,TRUE
"thompja02","2012",25,"SAC","NBA","PF",64,1657,16.4,0.558,0.005,0.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,3.1,0.8,3.9,0.114,0.1,0.1,0.1,0.9,TRUE
"thompja02","2013",26,"SAC","NBA","PF",82,2285,14.6,0.533,0.004,0.277,8.4,19.5,13.8,6,1.1,2.1,10.8,18.2,2.7,0.9,3.6,0.075,-1.3,-0.7,-2,0,TRUE
"thompja02","2014",27,"SAC","NBA","PF",82,2007,11.1,0.523,0,0.292,8.5,21.3,14.8,4.1,0.8,2.3,14.5,14.4,0.9,1.7,2.7,0.064,-3,0.5,-2.5,-0.3,TRUE
"thompja02","2015",28,"SAC","NBA","PF",81,1991,10.2,0.5,0.002,0.334,8.2,21.5,15.1,6.5,0.8,2.3,14.6,12.7,0.9,1.5,2.4,0.057,-2.6,0.9,-1.7,0.1,TRUE
"thompja02","2016",29,"TOT","NBA","C",47,471,14.2,0.558,0.139,0.5,7.9,23.4,15.9,8.5,1.3,3.3,10.2,13.9,0.9,0.7,1.6,0.165,-1.3,1.6,0.3,0.3,TRUE
"thompja02","2016",29,"GSW","NBA","C",28,179,13.3,0.535,0,0.762,6.4,25,16.2,13.9,1.1,3.3,11.1,15.2,0.3,0.3,0.6,0.169,-2.6,1.9,-0.7,0.1,FALSE
"thompja02","2016",29,"TOR","NBA","C",19,292,14.7,0.575,0.227,0.333,8.8,22.4,15.7,5.3,1.4,3.4,9.6,13,0.6,0.4,1,0.163,-0.5,1.4,0.9,0.2,FALSE
"thompkl01","2012",21,"GSW","NBA","SG",66,1608,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1,12,24.7,1.4,0.3,1.7,0.05,0.9,-2.8,-1.9,0.1,TRUE
"thompkl01","2013",22,"GSW","NBA","SG",82,2936,12.7,0.533,0.437,0.13,1.2,10,5.7,10.1,1.5,1.2,11,21.8,1.7,2.6,4.3,0.07,0.4,-0.6,-0.1,1.4,TRUE
"thompkl01","2014",23,"GSW","NBA","SG",81,2868,14.3,0.555,0.425,0.147,1.5,7.9,4.7,10.2,1.3,1,9.2,22.6,3.5,3.2,6.7,0.112,1.3,-0.6,0.7,1.9,TRUE
"thompkl01","2015",24,"GSW","NBA","SG",77,2455,20.8,0.591,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,5.7,3.1,8.8,0.172,3.6,-1,2.7,2.9,TRUE
"thompkl01","2016",25,"GSW","NBA","SG",80,2666,18.6,0.597,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8,0.144,2.9,-2.2,0.7,1.8,TRUE
"thompkl01","2017",26,"GSW","NBA","SG",78,2649,17.4,0.592,0.47,0.158,2.2,9.2,5.9,9.3,1.2,1.2,8,26.1,4.2,2.9,7.1,0.129,2.4,-2.1,0.3,1.5,TRUE
"thompkl01","2018",27,"GSW","NBA","SG",73,2506,16,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,3.1,1.8,4.9,0.094,1.8,-2.4,-0.6,0.9,TRUE
"thompkl01","2019",28,"GSW","NBA","SG",78,2652,16.6,0.571,0.427,0.113,1.6,10.1,6,10.5,1.5,1.5,7.2,25.6,2.9,2.3,5.3,0.095,1.2,-2,-0.8,0.8,TRUE
"thompmy02","2012",23,"CLE","NBA","SG",5,95,2.2,0.375,0.458,0,0,6.2,3,11.6,1.1,0.8,17.2,13.7,-0.2,0,-0.2,-0.079,-5.9,-2.5,-8.3,-0.2,TRUE
"thomptr01","2012",20,"CLE","NBA","PF",60,1424,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1,3.3,13.3,19.2,0.3,0.9,1.1,0.038,-3.2,-1,-4.2,-0.8,TRUE
"thomptr01","2013",21,"CLE","NBA","PF",82,2564,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2,5.2,0.098,-0.7,0.1,-0.5,1,TRUE
"thomptr01","2014",22,"CLE","NBA","PF",82,2594,14.9,0.528,0.001,0.445,11.4,21.5,16.3,4.5,0.8,1.1,10.6,17.5,3.4,2.3,5.7,0.106,-1.5,-0.5,-2,0,TRUE
"thomptr01","2015",23,"CLE","NBA","PF",82,2194,15.6,0.58,0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14,4.7,2.1,6.8,0.148,-0.3,-0.3,-0.6,0.8,TRUE
"thomptr01","2016",24,"CLE","NBA","PF",82,2269,15.9,0.611,0,0.576,13.5,23.3,18.4,4,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.185,0.2,1.3,1.5,2,TRUE
"thomptr01","2017",25,"CLE","NBA","C",78,2336,15.3,0.594,0.007,0.487,13.9,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5,2.3,7.3,0.149,0,1.5,1.5,2,TRUE
"thomptr01","2018",26,"CLE","NBA","C",53,1072,13.6,0.569,0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,1.8,0.7,2.5,0.113,-1.6,-0.9,-2.5,-0.1,TRUE
"thomptr01","2019",27,"CLE","NBA","C",43,1198,18.4,0.551,0,0.279,15.4,25.7,20.3,11.2,1.2,1.2,12.1,17.7,2.1,0.5,2.6,0.105,0.2,0.1,0.3,0.7,TRUE
"thomptr02","2012",21,"LAC","NBA","C",24,119,12,0.445,0.213,0.115,4,20.2,12,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0,0.004,-5.5,-3.3,-8.9,-0.2,TRUE
"thornal01","2008",24,"LAC","NBA","PF",79,2158,12.7,0.504,0.149,0.331,5.2,14,9.6,8.4,1.1,1.5,11.4,24.1,-0.5,1.6,1.1,0.025,-2.5,-1.3,-3.8,-1,TRUE
"thornal01","2009",25,"LAC","NBA","SF",71,2654,12.6,0.502,0.075,0.298,5.2,11,8,6.9,1.2,1.7,9.9,22.6,0.2,1,1.3,0.023,-2.3,-1.2,-3.5,-1,TRUE
"thornal01","2010",26,"TOT","NBA","SF",75,2079,11.8,0.523,0.046,0.312,6.4,10,8.2,7.1,1.1,1.3,11.7,19,1.2,1,2.2,0.05,-1.9,-0.8,-2.7,-0.4,TRUE
"thornal01","2010",26,"LAC","NBA","SF",51,1405,11.6,0.526,0.03,0.302,7,8.9,7.9,7.2,0.9,1.2,11.2,18.9,1,0.5,1.5,0.05,-1.8,-1.2,-3,-0.4,FALSE
"thornal01","2010",26,"WAS","NBA","SF",24,674,12.1,0.517,0.079,0.333,5.2,12.3,8.7,7.1,1.6,1.5,12.7,19.1,0.2,0.5,0.7,0.051,-2,-0.1,-2,0,FALSE
"thornal01","2011",27,"TOT","NBA","SF-PF",71,1383,11.7,0.531,0.06,0.329,4.5,13.4,8.8,7.2,1.3,0.7,11.5,17.8,1,0.6,1.6,0.054,-2.5,-1.8,-4.3,-0.8,TRUE
"thornal01","2011",27,"WAS","NBA","SF",49,1069,11.8,0.525,0.076,0.327,4.7,12.2,8.3,7.7,1.3,0.6,10.5,17.3,0.9,0.4,1.3,0.058,-1.9,-1.5,-3.4,-0.4,FALSE
"thornal01","2011",27,"GSW","NBA","PF",22,314,11.3,0.549,0.01,0.337,3.5,17.4,10.3,5.3,1.1,0.7,14.3,19.6,0.1,0.2,0.3,0.042,-4.5,-2.7,-7.3,-0.4,FALSE
"thornma01","2010",22,"NOH","NBA","SG",73,1872,17.4,0.55,0.354,0.2,4.4,8.9,6.6,10.3,1.6,0.4,7.3,25.3,3.1,0.9,4,0.103,2.3,-2.7,-0.4,0.8,TRUE
"thornma01","2011",23,"TOT","NBA","SG",73,1775,16.5,0.525,0.297,0.228,4,13.3,8.6,13.2,1.9,0.4,9.5,24.9,1.9,1.6,3.5,0.095,1.2,-1.2,0,0.9,TRUE
