"bbref_id","season","salary","contract_type","salary_prop_cap"
"masonro01",2003,349458,"past",0.00867765886121527
"masonro01",2004,563679,"past",0.0128576414233577
"masonro01",2005,203428,"past",0.00463706405288352
"masonro01",2007,744551,"past",0.014012440011292
"masonro01",2008,798328,"past",0.0143506740967104
"masonro01",2009,3500000,"past",0.0596455351056578
"masonro01",2010,3780000,"past",0.0655112651646447
"masonro01",2011,1400000,"past",0.0241196333815726
"masonro01",2012,1146337,"past",0.0197494486940941
"masonro01",2013,1223116,"past",0.0210722210736683
"masseto01",1991,150000,"past",0.0126358352287086
"masseto01",1992,2e+05,"past",0.016
"masseto01",1995,422500,"past",0.0264657980456026
"masseto01",1996,550000,"past",0.0239130434782609
"masseto01",1997,247500,"past",0.0101588474325822
"masseto01",1998,750000,"past",0.0278810408921933
"masseto01",1999,9e+05,"past",0.03
"masseto01",2000,1150000,"past",0.0338235294117647
"masseto01",2001,1360000,"past",0.0383098591549296
"masseto01",2002,1650000,"past",0.0388235294117647
"masseto01",2003,2541098,"past",0.0630999478532939
"masseto01",2004,1070000,"past",0.0244069343065693
"masseto01",2005,1100000,"past",0.0250740825165261
"matenya01",2019,14211,"regular",0.00013950269463723
"matenya01",2020,1416852,"regular",0.0129986422018349
"matenya01",2021,1663861,"regular",0.0143436293103448
"mathima01",2018,NA,"past",NA
"matthwe02",2010,457588,"past",0.00793046793760832
"matthwe02",2011,5765000,"past",0.0993212046034043
"matthwe02",2012,6135160,"past",0.105698435669492
"matthwe02",2013,6505320,"past",0.11207566673558
"matthwe02",2014,6875480,"past",0.117171049268052
"matthwe02",2015,7245640,"past",0.114891619757393
"matthwe02",2016,16400000,"past",0.234285714285714
"matthwe02",2017,17100000,"past",0.181638571109907
"matthwe02",2018,17884176,"past",0.180478701825558
"matthwe02",2019,19360229,"regular",0.190050250812318
"matthwe02",2020,2564753,"regular",0.0235298440366972
"matthwe02",2021,2692991,"player_option",0.0232154396551724
"maxieja01",2006,905640,"past",0.0182957575757576
"maxieja01",2007,973440,"past",0.0183201279759104
"maxieja01",2008,1041360,"past",0.0187193960093475
"maxieja01",2009,1877572,"past",0.0319967961826858
"maxieja01",2010,5e+06,"past",0.0866551126516465
"maxieja01",2011,5e+06,"past",0.0861415477913307
"maxieja01",2012,5e+06,"past",0.0861415477913307
"maxieja01",2013,5e+06,"past",0.0861415477913307
"maxieja01",2014,2500000,"past",0.042604679698018
"maxieja01",2015,1316809,"past",0.0208801871085388
"maynoer01",2010,1318920,"past",0.0228582322357019
"maynoer01",2011,1417800,"past",0.0244262972917097
"maynoer01",2012,1516680,"past",0.0261298325408311
"maynoer01",2013,2338721,"past",0.0402922093584177
"maynoer01",2014,2016000,"past",0.0343564137084817
"maynoer01",2015,2106720,"past",0.0334055339728851
"mayooj01",2009,3875040,"past",0.0660368098159509
"mayooj01",2010,4165560,"past",0.0721934142114385
"mayooj01",2011,4456200,"past",0.0767727930535456
"mayooj01",2012,5632637,"past",0.0970408138653435
"mayooj01",2013,4020000,"past",0.0692578044242299
"mayooj01",2014,8e+06,"past",0.136334975033658
"mayooj01",2015,8e+06,"past",0.126853246650281
"mayooj01",2016,8e+06,"past",0.114285714285714
"mayse01",2006,1619280,"past",0.0327127272727273
"mayse01",2007,1740720,"past",0.0327603274677708
"mayse01",2008,1862160,"past",0.0334740248067589
"mayse01",2009,2661027,"past",0.0453481083844581
"mayse01",2010,884881,"past",0.0153358925476603
"mbahalu01",2009,757000,"past",0.0129004771642808
"mbahalu01",2010,736420,"past",0.0127629116117851
"mbahalu01",2011,854389,"past",0.0147196781751775
"mbahalu01",2012,5e+06,"past",0.0861415477913307
"mbahalu01",2013,4795192,"past",0.0826130521673213
"mbahalu01",2014,4588384,"past",0.0781946522606043
"mbahalu01",2015,4382576,"past",0.0694929992864505
"mbahalu01",2016,1270964,"past",0.0181566285714286
"mbahalu01",2017,2203000,"past",0.02340057147106
"mbahalu01",2018,1471382,"past",0.0148484958574269
"mbahalu01",2019,4320500,"regular",0.0424123138540675
"mbengdj01",2005,8e+05,"past",0.0182356963756553
"mbengdj01",2006,880000,"past",0.0177777777777778
"mbengdj01",2007,1628959,"past",0.0306569869201092
"mbengdj01",2008,2483569,"past",0.0446444184792378
"mbengdj01",2009,2852599,"past",0.0486127982276755
"mbengdj01",2010,959111,"past",0.0166223743500867
"mbengdj01",2011,1069509,"past",0.0184258321273517
"mcadoja01",2015,167122,"past",0.00264999603583604
"mcadoja01",2016,845059,"past",0.0120722714285714
"mcadoja01",2017,980431,"past",0.0104142740299332
"mcadoja01",2018,NA,"past",NA
"mccalra01",2015,816482,"past",0.0129466740664394
"mccalra01",2016,1058720,"past",0.0151245714285714
"mccalra01",2017,131443,"past",0.00139620577207015
"mccalta01",2019,47371,"regular",0.000465018798653172
"mccanra01",2006,1538400,"past",0.0310787878787879
"mccanra01",2007,1653720,"past",0.031122988613908
"mccanra01",2008,1769160,"past",0.031802264964947
"mccanra01",2009,2620126,"past",0.0446510906612134
"mccarwa01",1997,750000,"past",0.03078438615934
"mccarwa01",1998,862560,"past",0.0320654275092937
"mccarwa01",1999,975000,"past",0.0325
"mccarwa01",2000,2500000,"past",0.0735294117647059
"mccarwa01",2001,2670000,"past",0.0752112676056338
"mccarwa01",2002,3125000,"past",0.0735294117647059
"mccarwa01",2003,762435,"past",0.0189326065903504
"mccarwa01",2004,1200000,"past",0.0273722627737226
"mccarwa01",2005,1337500,"past",0.0304878048780488
"mccarwa01",2006,1035000,"past",0.0209090909090909
"mccawpa01",2017,543471,"past",0.00577282432044868
"mccawpa01",2018,1312611,"past",0.0132462535194211
"mccawpa01",2019,1109529,"regular",0.0108917236843397
"mccawpa01",2020,4e+06,"regular",0.036697247706422
"mccawpa01",2021,4e+06,"regular",0.0344827586206897
"mcclesh01",2017,543471,"past",0.00577282432044868
"mcclesh01",2018,1312611,"past",0.0132462535194211
"mccolcj01",2014,2316720,"past",0.0394812454199969
"mccolcj01",2015,2421000,"past",0.0383889637675414
"mccolcj01",2016,2525160,"past",0.0360737142857143
"mccolcj01",2017,3219579,"past",0.0341988145693254
"mccolcj01",2018,23962573,"past",0.241819028589305
"mccolcj01",2019,25759766,"regular",0.252871491817923
"mccolcj01",2020,27556959,"regular",0.252816137614679
"mccolcj01",2021,29354152,"regular",0.253053034482759
"mccontj01",2016,525093,"past",0.00750132857142857
"mccontj01",2017,874636,"past",0.00929050487025058
"mccontj01",2018,1471382,"past",0.0148484958574269
"mccontj01",2019,1600520,"regular",0.0157115511097586
"mccoyje01",1999,287500,"past",0.00958333333333333
"mccoyje01",2000,1e+06,"past",0.0294117647058824
"mccoyje01",2001,1110000,"past",0.0312676056338028
"mccoyje01",2002,565850,"past",0.0133141176470588
"mccoyje01",2003,637435,"past",0.0158286359911599
"mccoyje01",2004,36643,"past",0.000835834854014599
"mccoyje01",2005,167418,"past",0.00381622976977433
"mccoyje01",2008,151089,"past",0.00271596261010246
"mccrach01",2007,161061,"past",0.00303116589818387
"mccreer01",2018,NA,"past",NA
"mcculch01",2016,1140240,"past",0.0162891428571429
"mcculch01",2017,1191480,"past",0.0126560657722826
"mcculch01",2018,1471382,"past",0.0148484958574269
"mcdankj01",2015,507336,"past",0.0080446523428209
"mcdankj01",2016,3333333,"past",0.0476190428571429
"mcdankj01",2017,3333333,"past",0.0354071253306141
"mcdankj01",2018,1e+05,"past",0.0010091530178721
"mcderdo01",2015,2277960,"past",0.0361208277174344
"mcderdo01",2016,2380440,"past",0.0340062857142857
"mcderdo01",2017,2483040,"past",0.0263751951817979
"mcderdo01",2018,3294994,"past",0.0332515313897046
"mcderdo01",2019,7333334,"regular",0.0719878864031256
"mcderdo01",2020,7333334,"regular",0.0672782935779817
"mcderdo01",2021,7333333,"regular",0.0632183879310345
"mcdyean01",1996,2213000,"past",0.0962173913043478
"mcdyean01",1997,2545000,"past",0.104461683700694
"mcdyean01",1998,2876640,"past",0.106938289962825
"mcdyean01",1999,9e+06,"past",0.3
"mcdyean01",2000,9900000,"past",0.291176470588235
"mcdyean01",2001,10800000,"past",0.304225352112676
"mcdyean01",2002,11700000,"past",0.275294117647059
"mcdyean01",2003,12600000,"past",0.312880236398401
"mcdyean01",2004,13500000,"past",0.30793795620438
"mcdyean01",2005,4903000,"past",0.111762024162298
"mcdyean01",2006,5393300,"past",0.108955555555556
"mcdyean01",2007,5883600,"past",0.110729274489508
"mcdyean01",2008,6373900,"past",0.114576667265864
"mcdyean01",2009,3950419,"past",0.0673213871847307
"mcdyean01",2010,7500000,"past",0.12998266897747
"mcdyean01",2011,4860000,"past",0.0837295844531735
"mcdyean01",2012,2640000,"past",0.0454827372338226
"mcfariv01",2007,412718,"past",0.00776734732285687
"mcgarmi01",2015,1400040,"past",0.0221999524300325
"mcgarmi01",2016,1463040,"past",0.0209005714285714
"mcgarmi01",2017,1526040,"past",0.0162098084828399
"mcgeeja01",2009,1392240,"past",0.0237259713701432
"mcgeeja01",2010,1496640,"past",0.025938301559792
"mcgeeja01",2011,1601040,"past",0.0275832127351664
"mcgeeja01",2012,2462400,"past",0.0424229894562745
"mcgeeja01",2013,1e+07,"past",0.172283095582661
"mcgeeja01",2014,10750000,"past",0.183200122701478
"mcgeeja01",2015,11250000,"past",0.178387378101958
"mcgeeja01",2016,13270964,"past",0.1895852
"mcgeeja01",2017,1403611,"past",0.0149093506686636
"mcgeeja01",2018,1471382,"past",0.0148484958574269
"mcgeeja01",2019,2393887,"regular",0.023499661329747
"mcgeeja01",2020,4e+06,"regular",0.036697247706422
"mcgeeja01",2021,4200000,"regular",0.0362068965517241
"mcgratr01",1998,1359360,"past",0.0505338289962825
"mcgratr01",1999,1563000,"past",0.0521
"mcgratr01",2000,1767120,"past",0.0519741176470588
"mcgratr01",2001,9660000,"past",0.272112676056338
"mcgratr01",2002,10865250,"past",0.255652941176471
"mcgratr01",2003,12072500,"past",0.299781480469817
"mcgratr01",2004,13279750,"past",0.302914005474453
"mcgratr01",2005,14487000,"past",0.330225666742649
"mcgratr01",2006,15694250,"past",0.317055555555556
"mcgratr01",2007,16901500,"past",0.318086007339795
"mcgratr01",2008,19014187,"past",0.341797357540895
"mcgratr01",2009,20370437,"past",0.347144461486026
"mcgratr01",2010,23239562,"past",0.402765372616984
"mcgratr01",2011,1352181,"past",0.0232957928468059
"mcgratr01",2012,1352181,"past",0.0232957928468059
"mcgruro01",2017,543471,"past",0.00577282432044868
"mcgruro01",2018,1312611,"past",0.0132462535194211
"mcgruro01",2019,1544951,"regular",0.015166056405776
"mcguido01",2008,427163,"past",0.00767864461621427
"mcguido01",2009,711517,"past",0.0121253749147921
"mcguido01",2010,825497,"past",0.0143067071057192
"mcguido01",2011,884120,"past",0.0152318930466543
"mcguido01",2012,915852,"past",0.0157785817655572
"mcguido01",2013,414590,"past",0.00714268485976156
"mcinnje01",1999,350000,"past",0.0116666666666667
"mcinnje01",2000,460000,"past",0.0135294117647059
"mcinnje01",2001,523500,"past",0.0147464788732394
"mcinnje01",2002,590850,"past",0.0139023529411765
"mcinnje01",2003,3e+06,"past",0.0744952943805716
"mcinnje01",2004,3300000,"past",0.0752737226277372
"mcinnje01",2005,3600000,"past",0.0820606336904491
"mcinnje01",2006,3400000,"past",0.0686868686868687
"mcinnje01",2007,3600000,"past",0.0677519525736332
"mcinnje01",2008,1219590,"past",0.0219232428545749
"mckieaa01",1995,650000,"past",0.0407166123778502
"mckieaa01",1996,845000,"past",0.0367391304347826
"mckieaa01",1997,1040000,"past",0.0426876821409514
"mckieaa01",1998,1235000,"past",0.045910780669145
"mckieaa01",1999,1430000,"past",0.0476666666666667
"mckieaa01",2000,1624000,"past",0.0477647058823529
"mckieaa01",2001,1818000,"past",0.0512112676056338
"mckieaa01",2002,4e+06,"past",0.0941176470588235
"mckieaa01",2003,4500000,"past",0.111742941570857
"mckieaa01",2004,5e+06,"past",0.114051094890511
"mckieaa01",2005,5500000,"past",0.12537041258263
"mckieaa01",2006,8500000,"past",0.171717171717172
"mckieaa01",2007,8070874,"past",0.15189374235438
"mckieaa01",2008,7750000,"past",0.139313320150998
"mckinal01",2018,815615,"past",0.00823080338671753
"mckinal01",2019,1349383,"regular",0.0132462574482914
"mckinal01",2020,1588231,"regular",0.0145709266055046
"mckintr01",2018,46080,"past",0.000465017710635464
"mclembe01",2014,2895960,"past",0.0493525792873089
"mclembe01",2015,3026280,"past",0.0479866804091017
"mclembe01",2016,3156600,"past",0.0450942857142857
"mclembe01",2017,4008882,"past",0.0425829004811829
"mclembe01",2018,5200000,"past",0.0524759569293492
"mclembe01",2019,5460000,"regular",0.0535982487312136
"mclembe01",2020,1882867,"regular",0.0172740091743119
"mclembe01",2021,2130023,"regular",0.0183622672413793
"mcleoke01",2004,366931,"past",0.00836977645985401
"mcleoke01",2005,750000,"past",0.0170959653521769
"mcleoke01",2006,1250000,"past",0.0252525252525253
"mcleoke01",2007,1350000,"past",0.0254069822151125
"mcleoke01",2009,926678,"past",0.0157920586230402
"mcneaje01",2015,29843,"past",0.000473210179973044
"mcraejo01",2016,234748,"past",0.00335354285714286
"mcraejo01",2017,874636,"past",0.00929050487025058
"mcraejo01",2019,17092,"regular",0.000167784114892656
"mcraejo01",2020,1645357,"regular",0.0150950183486239
"mcrobjo01",2008,427163,"past",0.00767864461621427
"mcrobjo01",2009,711517,"past",0.0121253749147921
"mcrobjo01",2010,825497,"past",0.0143067071057192
"mcrobjo01",2011,885120,"past",0.0152491213562125
"mcrobjo01",2012,3e+06,"past",0.0516849286747984
"mcrobjo01",2013,3135000,"past",0.0540107504651644
"mcrobjo01",2014,2652000,"past",0.0451950442236575
"mcrobjo01",2015,5305000,"past",0.0841195591849679
"mcrobjo01",2016,5543725,"past",0.0791960714285714
"mcrobjo01",2017,5782450,"past",0.0614219857026014
"mcrobjo01",2018,6021175,"past",0.0607628692238604
"medvest01",2001,316969,"past",0.00892870422535211
"medvest01",2002,465850,"past",0.0109611764705882
"medvest01",2003,1400000,"past",0.0347644707109334
"medvest01",2004,1540000,"past",0.0351277372262774
"medvest01",2005,3e+06,"past",0.0683838614087075
"medvest01",2006,3e+06,"past",0.0606060606060606
"medvest01",2007,625132,"past",0.0117649760045168
"meeksjo01",2010,650000,"past",0.011265164644714
"meeksjo01",2011,762195,"past",0.0131313314037627
"meeksjo01",2012,854389,"past",0.0147196781751775
"meeksjo01",2013,1500000,"past",0.0258424643373992
"meeksjo01",2014,1550000,"past",0.0264149014127712
"meeksjo01",2015,6e+06,"past",0.0951399349877111
"meeksjo01",2016,6270000,"past",0.0895714285714286
"meeksjo01",2017,6540000,"past",0.0694687868455435
"meeksjo01",2018,3290000,"past",0.0332011342879921
"meeksjo01",2019,3651224,"regular",0.0358423465431093
"mejrisa01",2016,525093,"past",0.00750132857142857
"mejrisa01",2017,874636,"past",0.00929050487025058
"mejrisa01",2018,1471382,"past",0.0148484958574269
"mejrisa01",2019,1567007,"regular",0.0153825697709804
"mekelga01",2015,1450456,"past",0.0229993815904226
"mekelga01",2016,315760,"past",0.00451085714285714
"mekelga01",2017,315760,"past",0.00335404650372306
"mekelga01",2018,315760,"past",0.00318650156923294
"melofa01",2013,1254720,"past",0.0216167045689477
"melofa01",2014,2100112,"past",0.0357898396359856
"melofa01",2015,437080,"past",0.00693062713073813
"meltode01",2019,949000,"regular",0.00931588608899665
"meltode01",2020,1416852,"regular",0.0129986422018349
"mensapo01",2007,412718,"past",0.00776734732285687
"mensapo01",2010,330199,"past",0.0057226863084922
"mensapo01",2011,364461,"past",0.00627904692991524
"mercero01",1998,1768320,"past",0.0657368029739777
"mercero01",1999,2033000,"past",0.0677666666666667
"mercero01",2000,2298840,"past",0.0676129411764706
"mercero01",2001,5520000,"past",0.155492957746479
"mercero01",2002,6750000,"past",0.158823529411765
"mercero01",2003,6750000,"past",0.167614412356286
"mercero01",2004,6750000,"past",0.15396897810219
"mercero01",2005,1600000,"past",0.0364713927513107
"mercero01",2006,1760000,"past",0.0355555555555556
"metuch01",2019,838464,"regular",0.00823080623153265
"metuch01",2020,1416852,"regular",0.0129986422018349
"metuch01",2021,1663861,"regular",0.0143436293103448
"mickejo01",2016,1200000,"past",0.0171428571428571
"mickejo01",2017,1223653,"past",0.0129978118394358
"mickejo01",2018,1471382,"past",0.0148484958574269
"middlkh01",2013,473604,"past",0.00815939632003308
"middlkh01",2014,788872,"past",0.013443855553094
"middlkh01",2015,915243,"past",0.0145126932529929
"middlkh01",2016,1.5e+07,"past",0.214285714285714
"middlkh01",2017,15200000,"past",0.161456507653251
"middlkh01",2018,14100000,"past",0.142290575519966
"middlkh01",2019,1.3e+07,"regular",0.127614877931461
"middlkh01",2020,30603448,"regular",0.280765577981651
"middlkh01",2021,33051724,"regular",0.284928655172414
"middlkh01",2022,35500000,"regular",NA
"middlkh01",2023,37948276,"regular",NA
"middlkh01",2024,40396552,"player_option",NA
"mihmch01",2001,1923600,"past",0.0541859154929577
"mihmch01",2002,2067960,"past",0.0486578823529412
"mihmch01",2003,2212200,"past",0.0549328300762335
"mihmch01",2004,2809494,"past",0.0640851733576642
"mihmch01",2005,3371393,"past",0.0768496238887623
"mihmch01",2006,3792817,"past",0.0766225656565657
"mihmch01",2007,4214241,"past",0.0793119601016279
"mihmch01",2008,2500000,"past",0.0449397806938702
"mihmch01",2009,2500000,"past",0.0426039536468984
"milesaa01",2006,155614,"past",0.00314371717171717
"milescj01",2006,398762,"past",0.00805579797979798
"milescj01",2007,664209,"past",0.0125004046297168
"milescj01",2008,770610,"past",0.0138524177602013
"milescj01",2009,3700000,"past",0.0630538513974097
"milescj01",2010,3700000,"past",0.0641247833622184
"milescj01",2011,3700000,"past",0.0637447453655847
"milescj01",2012,3700000,"past",0.0637447453655847
"milescj01",2013,2225000,"past",0.0383329887671422
"milescj01",2014,2225000,"past",0.037918164931236
"milescj01",2015,4205000,"past",0.0666772377705542
"milescj01",2016,4394225,"past",0.0627746428571429
"milescj01",2017,4583450,"past",0.0486860414475851
"milescj01",2018,7936509,"past",0.0800915200871908
"milescj01",2019,8333333,"regular",0.0818044056582474
"milescj01",2020,8730158,"regular",0.0800931926605505
"milesda01",2001,2841720,"past",0.0800484507042254
"milesda01",2002,3054840,"past",0.0718785882352941
"milesda01",2003,3267960,"past",0.0811492140746443
"milesda01",2004,4130701,"past",0.0942221943430657
"milesda01",2005,6750000,"past",0.153863688169592
"milesda01",2006,7250000,"past",0.146464646464646
"milesda01",2007,7750000,"past",0.145854897901571
"milesda01",2008,8250000,"past",0.148301276289772
"milesda01",2009,9704752,"past",0.165384321745058
"milesda01",2010,9e+06,"past",0.155979202772964
"milicda01",2004,3595800,"past",0.0820209854014599
"milicda01",2005,3865440,"past",0.0881112377478915
"milicda01",2006,4135200,"past",0.0835393939393939
"milicda01",2007,5218622,"past",0.0982143972899219
"milicda01",2008,6500000,"past",0.116843429804063
"milicda01",2009,7020000,"past",0.119631901840491
"milicda01",2010,7500000,"past",0.12998266897747
"milicda01",2011,4325000,"past",0.0745124388395011
"milicda01",2012,4776500,"past",0.0822910206050582
"milicda01",2013,5387080,"past",0.0928102818551444
"millean01",1995,150000,"past",0.00939614131796542
"millean01",1996,550000,"past",0.0239130434782609
"millean01",1998,272250,"past",0.0101208178438662
"millean01",1999,475000,"past",0.0158333333333333
"millean01",2000,30000,"past",0.000882352941176471
"millean01",2001,40000,"past",0.00112676056338028
"millean01",2005,34118,"past",0.000777706861180761
"millean02",2000,1682280,"past",0.0494788235294118
"millean02",2001,1808400,"past",0.0509408450704225
"millean02",2002,1934520,"past",0.0455181176470588
"millean02",2003,2460709,"past",0.0611037471133073
"millean02",2004,8e+06,"past",0.182481751824818
"millean02",2005,7366667,"past",0.1679203783907
"millean02",2006,8100000,"past",0.163636363636364
"millean02",2007,8733333,"past",0.164361212007152
"millean02",2008,9366666,"past",0.168374366349092
"millean02",2009,10333334,"past",0.176096353101568
"millean02",2010,6730800,"past",0.11665164644714
"millean02",2011,7269264,"past",0.12523713045276
"millean02",2012,7807728,"past",0.134513954930742
"millean02",2013,5e+06,"past",0.0861415477913307
"millean02",2014,5e+06,"past",0.0852093593960361
"millean02",2015,4625000,"past",0.073337033219694
"millean02",2016,1896031,"past",0.0270861571428571
"millebr01",1999,287500,"past",0.00958333333333333
"millebr01",2000,385000,"past",0.0113235294117647
"millebr01",2001,4e+06,"past",0.112676056338028
"millebr01",2002,4400000,"past",0.103529411764706
"millebr01",2003,4800000,"past",0.119192471008915
"millebr01",2004,7e+06,"past",0.159671532846715
"millebr01",2005,7875000,"past",0.179507636197857
"millebr01",2006,8750000,"past",0.176767676767677
"millebr01",2007,9625000,"past",0.181142373200339
"millebr01",2008,10500000,"past",0.188747078914255
"millebr01",2009,11375000,"past",0.193847989093388
"millebr01",2010,12250000,"past",0.212305025996534
"millebr01",2011,4400000,"past",0.075804562056371
"millebr01",2012,4752000,"past",0.0818689270208807
"millebr01",2013,848000,"past",0.0146096065054097
"milleda01",2013,473604,"past",0.00815939632003308
"milleda01",2014,788872,"past",0.013443855553094
"milleda01",2015,4e+05,"past",0.00634266233251407
"milleda01",2018,2100000,"past",0.0211922133753141
"milleda01",2019,2205000,"regular",0.0216454466029901
"milleda01",2020,6850000,"regular",0.0628440366972477
"milleda01",2021,7398000,"regular",0.0637758620689655
"millema01",2016,25000,"past",0.000357142857142857
"millema01",2018,NA,"past",NA
"millema01",2019,457418,"regular",0.00449025709489639
"millema01",2020,1588231,"regular",0.0145709266055046
"millemi01",2001,2320080,"past",0.0653543661971831
"millemi01",2002,2494080,"past",0.0586842352941176
"millemi01",2003,2668080,"past",0.0662531350103052
"millemi01",2004,3380457,"past",0.0771089644160584
"millemi01",2005,6e+06,"past",0.136767722817415
"millemi01",2006,6750000,"past",0.136363636363636
"millemi01",2007,7623813,"past",0.143480060223958
"millemi01",2008,8376194,"past",0.150569728563725
"millemi01",2009,9028575,"past",0.153861196319018
"millemi01",2010,9750000,"past",0.168977469670711
"millemi01",2011,5e+06,"past",0.0861415477913307
"millemi01",2012,5400000,"past",0.0930328716146372
"millemi01",2013,5800000,"past",0.0999241954379436
"millemi01",2014,1399507,"past",0.0238502189880536
"millemi01",2015,9332000,"past",0.147974312217553
"millemi01",2016,4354127,"past",0.0622018142857143
"millemi01",2017,3500000,"past",0.0371774853148933
"millequ01",2013,473604,"past",0.00815939632003308
"millequ01",2014,788872,"past",0.013443855553094
"millequ01",2015,365352,"past",0.0057932609212717
"millequ01",2016,50000,"past",0.000714285714285714
"millere01",1988,254000,"past",0.0412070084360805
"millere01",1989,404000,"past",0.0558628318584071
"millere01",1991,654000,"past",0.0550922415971696
"millere01",1992,3211000,"past",0.25688
"millere01",1993,3211000,"past",0.229357142857143
"millere01",1994,3011000,"past",0.198418451400329
"millere01",1995,3210500,"past",0.20110874467552
"millere01",1996,3211000,"past",0.139608695652174
"millere01",1997,11250000,"past",0.4617657923901
"millere01",1998,9031850,"past",0.335756505576208
"millere01",1999,6781000,"past",0.226033333333333
"millere01",2000,9031850,"past",0.265642647058824
"millere01",2001,10670000,"past",0.30056338028169
"millere01",2002,12045075,"past",0.283413529411765
"millere01",2003,12046473,"past",0.299135184127536
"millere01",2004,5e+06,"past",0.114051094890511
"millere01",2005,5500000,"past",0.12537041258263
"millere01",2006,6e+06,"past",0.121212121212121
"millsel01",2015,241731,"past",0.0038330452707524
"millsel01",2016,362878,"past",0.00518397142857143
"millsel01",2017,23069,"past",0.000245042116779792
"millspa01",2007,625000,"past",0.0117624917662558
"millspa01",2008,687456,"past",0.0123576487506741
"millspa01",2009,797581,"past",0.0135920415814588
"millspa01",2010,7692932,"past",0.133326377816291
"millspa01",2011,7600000,"past",0.130935152642823
"millspa01",2012,8103435,"past",0.139608486665288
"millspa01",2013,8603633,"past",0.148226052649714
"millspa01",2014,9500000,"past",0.161897782852469
"millspa01",2015,9500000,"past",0.150638230397209
"millspa01",2016,1.9e+07,"past",0.271428571428571
"millspa01",2017,20072033,"past",0.213207917742158
"millspa01",2018,31269231,"past",0.315554388301898
"millspa01",2019,29730769,"regular",0.291852958211036
"millspa01",2020,30500000,"regular",0.279816513761468
"millspa02",2010,457588,"past",0.00793046793760832
"millspa02",2011,937195,"past",0.0161462855764592
"millspa02",2013,1085120,"past",0.0186947832678658
"millspa02",2014,1133950,"past",0.019324630617427
"millspa02",2015,3842105,"past",0.06092293665266
"millspa02",2016,3578947,"past",0.0511278142857143
"millspa02",2017,3578948,"past",0.0380160819179334
"millspa02",2018,10714286,"past",0.108123540512448
"millspa02",2019,11571429,"regular",0.113591269179044
"millspa02",2020,12428571,"regular",0.114023587155963
"millspa02",2021,13285714,"regular",0.114532017241379
"miltosh01",2020,1445697,"regular",0.0132632752293578
"miltosh01",2021,1701593,"regular",0.0146689051724138
"miltosh01",2022,1846738,"regular",NA
"miltosh01",2023,1997718,"team_option",NA
"mingya01",2003,3858240,"past",0.0958069081969656
"mingya01",2004,4147560,"past",0.0946067518248175
"mingya01",2005,4436880,"past",0.101136995669022
"mingya01",2006,5594906,"past",0.113028404040404
"mingya01",2007,12455000,"past",0.234402935917945
"mingya01",2008,13762775,"past",0.247398436095632
"mingya01",2009,15070550,"past",0.256826005453306
"mingya01",2010,16378325,"past",0.283853119584055
"mingya01",2011,17686100,"past",0.304701605678451
"mirotni01",2015,5305000,"past",0.0841195591849679
"mirotni01",2016,5543725,"past",0.0791960714285714
"mirotni01",2017,5782450,"past",0.0614219857026014
"mirotni01",2018,12500000,"past",0.126144127234012
"mirotni01",2019,12500000,"regular",0.122706613395636
"mitchdo01",2018,2621280,"past",0.0264527262268778
"mitchdo01",2019,3111480,"regular",0.0305439338758602
"mitchdo01",2020,3635760,"regular",0.0333555963302752
"mitchdo01",2021,5195501,"team_option",0.0447888017241379
"mitchto02",2015,816482,"past",0.0129466740664394
"mitrona01",2018,NA,"past",NA
"moblecu01",1999,287500,"past",0.00958333333333333
"moblecu01",2000,385000,"past",0.0113235294117647
"moblecu01",2001,3920000,"past",0.110422535211268
"moblecu01",2002,4413375,"past",0.103844117647059
"moblecu01",2003,4903750,"past",0.121768766606243
"moblecu01",2004,5394125,"past",0.123041172445255
"moblecu01",2005,5884500,"past",0.13413494415318
"moblecu01",2006,7200000,"past",0.145454545454545
"moblecu01",2007,8125000,"past",0.152912392961325
"moblecu01",2008,8350000,"past",0.150098867517527
"moblecu01",2009,9100000,"past",0.15507839127471
"moblecu01",2010,9500000,"past",0.164644714038128
"mohamna01",1999,535000,"past",0.0178333333333333
"mohamna01",2000,690960,"past",0.0203223529411765
"mohamna01",2001,739080,"past",0.0208191549295775
"mohamna01",2002,4500000,"past",0.105882352941176
"mohamna01",2003,4750000,"past",0.117950882769238
"mohamna01",2004,5e+06,"past",0.114051094890511
"mohamna01",2005,5250000,"past",0.119671757465238
"mohamna01",2006,5500000,"past",0.111111111111111
"mohamna01",2007,5215000,"past",0.0981462312976381
"mohamna01",2008,5632200,"past",0.101243933129606
"mohamna01",2009,6049400,"past",0.103091342876619
"mohamna01",2010,6466600,"past",0.112072790294627
"mohamna01",2011,6883800,"past",0.118596237337192
"mohamna01",2012,3750000,"past",0.064606160843498
"mohamna01",2013,1352181,"past",0.0232957928468059
"mohamna01",2014,1399507,"past",0.0238502189880536
"mohamna01",2015,1448490,"past",0.0229682074050583
"mohamna01",2016,352750,"past",0.00503928571428571
"moisoje01",2001,1461960,"past",0.0411819718309859
"moisoje01",2002,1571640,"past",0.0369797647058824
"moisoje01",2003,1681200,"past",0.0417471629708723
"moisoje01",2004,1600000,"past",0.0364963503649635
"moisoje01",2005,1760000,"past",0.0401185320264418
"moniase01",2006,1016400,"past",0.0205333333333333
"moniase01",2007,1e+05,"past",0.00188199868260092
"monkma01",2018,2904480,"past",0.0293106475734916
