RANK,SEASON,TEAM,PLAYOFF_TEAM,G,MP,FG%,AVERAGE_DISTANCE,%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,FGA_16-3PT,%FGA_3P,FG%_2P,FG%_0-3,FG%_3-10,FG%_10-16,FG%_16-3PT,FG%_3P,%ASTD_2P,%FGA_DUNKS,DUNKS_MADE,%FGA_LAYUPS,LAYUPS_MADE,%ASTD_3P,%FGA3P_CORNER,FG%3_CORNER,HEAVE_ATTEMPTS,HEAVE_MAKES
26.0,2015-2016,Sacramento Kings,0,82,19805,0.46399999999999997,11.6,0.74,0.297,0.223,0.066,0.155,0.26,0.5,0.65,0.40399999999999997,0.41100000000000003,0.389,0.359,0.55,0.059000000000000004,374,0.276,1158,0.856,0.23,0.418,15.0,0.0
27.0,2015-2016,San Antonio Spurs,1,82,19705,0.484,12.2,0.777,0.264,0.175,0.13699999999999998,0.201,0.223,0.515,0.667,0.452,0.44,0.42100000000000004,0.375,0.5489999999999999,0.033,206,0.237,1018,0.905,0.28300000000000003,0.373,11.0,0.0
28.0,2015-2016,Toronto Raptors,1,82,19780,0.451,12.3,0.713,0.27699999999999997,0.187,0.111,0.139,0.287,0.483,0.624,0.409,0.39399999999999996,0.374,0.37,0.4,0.043,265,0.24600000000000002,906,0.8690000000000001,0.29,0.413,9.0,1.0
29.0,2015-2016,Utah Jazz,0,82,19955,0.449,12.3,0.703,0.282,0.177,0.11900000000000001,0.126,0.297,0.488,0.633,0.39399999999999996,0.401,0.37799999999999995,0.355,0.435,0.06,363,0.225,825,0.821,0.314,0.389,22.0,0.0
30.0,2015-2016,Washington Wizards,0,82,19755,0.46,12.9,0.718,0.29100000000000004,0.129,0.111,0.188,0.282,0.501,0.638,0.41,0.415,0.4,0.358,0.5479999999999999,0.039,254,0.255,1067,0.872,0.24600000000000002,0.382,14.0,1.0
1.0,2016-2017,Atlanta Hawks,1,82,19880,0.451,13.0,0.691,0.331,0.11699999999999999,0.092,0.151,0.309,0.501,0.616,0.349,0.39399999999999996,0.429,0.341,0.542,0.054000000000000006,341,0.287,1093,0.879,0.23399999999999999,0.38799999999999996,12.0,0.0
2.0,2016-2017,Boston Celtics,1,82,19755,0.45399999999999996,14.2,0.607,0.29600000000000004,0.129,0.071,0.111,0.39299999999999996,0.515,0.633,0.395,0.41700000000000004,0.405,0.359,0.57,0.033,211,0.271,1106,0.836,0.22,0.41,20.0,0.0
3.0,2016-2017,Brooklyn Nets,0,82,19755,0.444,13.2,0.629,0.309,0.17300000000000001,0.077,0.07,0.371,0.506,0.613,0.418,0.391,0.374,0.33799999999999997,0.45399999999999996,0.035,225,0.3,1173,0.851,0.215,0.373,21.0,0.0
4.0,2016-2017,Chicago Bulls,1,82,19780,0.444,12.8,0.7440000000000001,0.28,0.16699999999999998,0.11699999999999999,0.179,0.256,0.479,0.6,0.449,0.39299999999999996,0.377,0.34,0.513,0.038,248,0.255,1005,0.875,0.289,0.415,9.0,0.0
5.0,2016-2017,Charlotte Hornets,0,82,19830,0.442,13.9,0.665,0.282,0.133,0.099,0.152,0.335,0.488,0.61,0.4,0.419,0.38,0.35100000000000003,0.545,0.034,218,0.253,1006,0.795,0.133,0.377,15.0,1.0
6.0,2016-2017,Cleveland Cavaliers,1,82,19880,0.47,14.4,0.601,0.284,0.11,0.092,0.115,0.39899999999999997,0.528,0.6659999999999999,0.36200000000000004,0.428,0.425,0.384,0.441,0.059000000000000004,381,0.231,944,0.8290000000000001,0.293,0.41200000000000003,7.0,0.0
7.0,2016-2017,Dallas Mavericks,0,82,19780,0.44,15.4,0.634,0.201,0.127,0.11599999999999999,0.18899999999999997,0.366,0.489,0.637,0.444,0.441,0.391,0.355,0.474,0.04,237,0.16699999999999998,650,0.813,0.196,0.371,17.0,0.0
8.0,2016-2017,Denver Nuggets,0,82,19755,0.469,12.8,0.6709999999999999,0.33,0.156,0.078,0.10800000000000001,0.32899999999999996,0.519,0.627,0.441,0.386,0.397,0.368,0.526,0.053,347,0.28300000000000003,1156,0.87,0.192,0.387,19.0,0.0
9.0,2016-2017,Detroit Pistons,0,82,19805,0.449,13.1,0.737,0.25,0.18899999999999997,0.141,0.157,0.263,0.49200000000000005,0.6459999999999999,0.384,0.445,0.41600000000000004,0.33,0.455,0.043,283,0.212,905,0.845,0.203,0.384,30.0,1.0
10.0,2016-2017,Golden State Warriors,1,82,19780,0.495,14.1,0.6409999999999999,0.303,0.102,0.107,0.129,0.359,0.557,0.69,0.408,0.43,0.469,0.38299999999999995,0.6559999999999999,0.075,500,0.235,1019,0.8320000000000001,0.20800000000000002,0.409,30.0,1.0
11.0,2016-2017,Houston Rockets,1,82,19780,0.462,14.4,0.5379999999999999,0.321,0.125,0.040999999999999995,0.05,0.462,0.552,0.667,0.391,0.375,0.374,0.35700000000000004,0.546,0.076,483,0.26899999999999996,1146,0.7709999999999999,0.201,0.39,14.0,0.0
12.0,2016-2017,Indiana Pacers,1,82,19855,0.465,13.5,0.728,0.24100000000000002,0.18600000000000003,0.107,0.19399999999999998,0.272,0.498,0.625,0.46399999999999997,0.41700000000000004,0.418,0.376,0.498,0.035,223,0.23399999999999999,938,0.838,0.258,0.40299999999999997,18.0,0.0
13.0,2016-2017,Los Angeles Clippers,1,82,19755,0.475,14.3,0.6709999999999999,0.275,0.11800000000000001,0.081,0.19699999999999998,0.32899999999999996,0.525,0.6609999999999999,0.419,0.423,0.439,0.375,0.494,0.067,414,0.223,879,0.7859999999999999,0.198,0.423,17.0,2.0
14.0,2016-2017,Los Angeles Lakers,0,82,19705,0.45,12.6,0.705,0.299,0.187,0.10300000000000001,0.11800000000000001,0.295,0.493,0.633,0.397,0.379,0.39,0.34600000000000003,0.462,0.055999999999999994,358,0.25,1006,0.7709999999999999,0.217,0.368,16.0,1.0
15.0,2016-2017,Memphis Grizzlies,1,82,19905,0.435,13.5,0.684,0.28800000000000003,0.158,0.092,0.14400000000000002,0.316,0.473,0.58,0.41600000000000004,0.385,0.38,0.354,0.504,0.033,203,0.267,979,0.8109999999999999,0.192,0.409,31.0,0.0
16.0,2016-2017,Miami Heat,0,82,19780,0.455,13.0,0.6859999999999999,0.29,0.16899999999999998,0.094,0.131,0.314,0.496,0.63,0.41200000000000003,0.387,0.389,0.365,0.42700000000000005,0.054000000000000006,350,0.23800000000000002,927,0.89,0.301,0.4,14.0,0.0
17.0,2016-2017,Milwaukee Bucks,1,82,19780,0.474,11.8,0.71,0.35100000000000003,0.174,0.077,0.10800000000000001,0.29,0.516,0.644,0.402,0.377,0.387,0.37,0.534,0.073,448,0.282,1073,0.9279999999999999,0.276,0.387,12.0,0.0
18.0,2016-2017,Minnesota Timberwolves,0,82,19805,0.467,12.4,0.7509999999999999,0.304,0.16399999999999998,0.09699999999999999,0.18600000000000003,0.249,0.507,0.645,0.43700000000000006,0.392,0.402,0.349,0.535,0.059000000000000004,382,0.25,991,0.884,0.267,0.39299999999999996,11.0,0.0
19.0,2016-2017,New Orleans Pelicans,0,82,19905,0.45,13.3,0.6920000000000001,0.27899999999999997,0.17,0.094,0.149,0.308,0.495,0.627,0.41700000000000004,0.42700000000000005,0.38,0.35,0.503,0.048,313,0.243,988,0.833,0.21899999999999997,0.373,11.0,0.0
20.0,2016-2017,New York Knicks,0,82,19855,0.447,13.2,0.721,0.29100000000000004,0.126,0.132,0.172,0.27899999999999997,0.485,0.591,0.381,0.44,0.419,0.348,0.469,0.04,267,0.256,992,0.845,0.22899999999999998,0.425,23.0,0.0
21.0,2016-2017,Oklahoma City Thunder,1,82,19805,0.452,12.1,0.705,0.34600000000000003,0.146,0.10400000000000001,0.109,0.295,0.504,0.614,0.418,0.391,0.379,0.327,0.466,0.063,401,0.285,1129,0.773,0.252,0.345,19.0,2.0
22.0,2016-2017,Orlando Magic,0,82,19805,0.44,13.5,0.7,0.266,0.168,0.109,0.157,0.3,0.488,0.616,0.42700000000000005,0.413,0.39,0.32799999999999996,0.495,0.042,272,0.231,917,0.8740000000000001,0.182,0.297,25.0,0.0
23.0,2016-2017,Philadelphia 76ers,0,82,19830,0.442,13.2,0.6509999999999999,0.309,0.149,0.092,0.1,0.349,0.496,0.638,0.376,0.384,0.344,0.34,0.541,0.047,301,0.26899999999999996,1087,0.875,0.154,0.406,8.0,0.0
24.0,2016-2017,Phoenix Suns,0,82,19830,0.45,12.5,0.745,0.306,0.154,0.12,0.165,0.255,0.491,0.629,0.41200000000000003,0.402,0.374,0.332,0.42100000000000004,0.057,358,0.258,1066,0.789,0.26899999999999996,0.32899999999999996,20.0,0.0
25.0,2016-2017,Portland Trail Blazers,1,82,19930,0.45899999999999996,13.4,0.6779999999999999,0.299,0.141,0.091,0.14800000000000002,0.322,0.499,0.596,0.418,0.441,0.41700000000000004,0.375,0.444,0.048,306,0.247,935,0.789,0.19899999999999998,0.375,18.0,0.0
26.0,2016-2017,Sacramento Kings,0,82,19880,0.461,13.1,0.7090000000000001,0.258,0.195,0.1,0.155,0.29100000000000004,0.496,0.642,0.42100000000000004,0.41200000000000003,0.402,0.376,0.506,0.051,309,0.251,973,0.875,0.237,0.41600000000000004,18.0,0.0
27.0,2016-2017,San Antonio Spurs,1,82,19805,0.469,13.5,0.7190000000000001,0.255,0.159,0.11599999999999999,0.191,0.281,0.5,0.644,0.429,0.391,0.431,0.391,0.525,0.047,292,0.215,864,0.8740000000000001,0.268,0.433,12.0,0.0
28.0,2016-2017,Toronto Raptors,1,82,19780,0.46399999999999997,13.2,0.711,0.254,0.185,0.12,0.153,0.289,0.505,0.631,0.45,0.449,0.40700000000000003,0.363,0.37200000000000005,0.04,256,0.235,919,0.8170000000000001,0.273,0.381,12.0,1.0
29.0,2016-2017,Utah Jazz,1,82,19755,0.466,13.1,0.6729999999999999,0.297,0.152,0.105,0.11800000000000001,0.327,0.511,0.6509999999999999,0.413,0.42700000000000005,0.363,0.37200000000000005,0.45399999999999996,0.069,416,0.233,870,0.799,0.28,0.385,14.0,1.0
30.0,2016-2017,Washington Wizards,1,82,19855,0.475,13.1,0.716,0.3,0.13699999999999998,0.10800000000000001,0.16899999999999998,0.284,0.515,0.629,0.429,0.426,0.442,0.37200000000000005,0.496,0.047,302,0.26,1079,0.858,0.254,0.35100000000000003,10.0,0.0
1.0,2017-2018,Atlanta Hawks,0,82,19705,0.446,13.6,0.637,0.27899999999999997,0.131,0.105,0.122,0.363,0.495,0.635,0.35100000000000003,0.39899999999999997,0.41100000000000003,0.36,0.52,0.052000000000000005,309,0.28800000000000003,1064,0.8690000000000001,0.243,0.426,22.0,0.0
2.0,2017-2018,Boston Celtics,1,82,19805,0.45,13.7,0.643,0.259,0.158,0.106,0.12,0.35700000000000004,0.491,0.628,0.364,0.419,0.426,0.377,0.49,0.047,274,0.261,935,0.813,0.213,0.408,18.0,0.0
3.0,2017-2018,Brooklyn Nets,0,82,19855,0.441,13.7,0.589,0.26899999999999996,0.175,0.083,0.062,0.41100000000000003,0.5,0.643,0.379,0.4,0.354,0.35600000000000004,0.507,0.043,269,0.287,1098,0.8440000000000001,0.201,0.376,13.0,1.0
4.0,2017-2018,Chicago Bulls,0,82,19855,0.435,13.6,0.65,0.254,0.165,0.095,0.135,0.35,0.478,0.624,0.39,0.38799999999999996,0.377,0.355,0.51,0.039,261,0.25,942,0.848,0.184,0.37200000000000005,15.0,0.0
5.0,2017-2018,Charlotte Hornets,0,82,19780,0.45,13.2,0.6859999999999999,0.273,0.16,0.114,0.138,0.314,0.48700000000000004,0.642,0.38,0.408,0.37,0.369,0.484,0.046,300,0.268,1029,0.7559999999999999,0.154,0.369,22.0,1.0
6.0,2017-2018,Cleveland Cavaliers,1,82,19730,0.47600000000000003,13.8,0.621,0.297,0.113,0.092,0.11900000000000001,0.379,0.54,0.706,0.368,0.413,0.387,0.37200000000000005,0.478,0.051,319,0.26899999999999996,1163,0.8190000000000001,0.252,0.41700000000000004,13.0,0.0
7.0,2017-2018,Dallas Mavericks,0,82,19805,0.444,14.4,0.618,0.24100000000000002,0.135,0.105,0.13699999999999998,0.382,0.496,0.652,0.4,0.385,0.405,0.36,0.491,0.048,295,0.222,850,0.8240000000000001,0.16899999999999998,0.41600000000000004,20.0,0.0
8.0,2017-2018,Denver Nuggets,0,82,19880,0.47,12.8,0.643,0.275,0.204,0.09,0.07400000000000001,0.35700000000000004,0.525,0.664,0.424,0.441,0.391,0.371,0.526,0.055,356,0.302,1157,0.848,0.16699999999999998,0.41700000000000004,26.0,0.0
9.0,2017-2018,Detroit Pistons,0,82,19805,0.45,13.1,0.667,0.26,0.185,0.107,0.11599999999999999,0.33299999999999996,0.488,0.657,0.34600000000000003,0.433,0.38799999999999996,0.373,0.465,0.044000000000000004,271,0.28,1047,0.889,0.22699999999999998,0.392,19.0,1.0
10.0,2017-2018,Golden State Warriors,1,82,19730,0.503,14.0,0.6609999999999999,0.267,0.111,0.139,0.14400000000000002,0.33899999999999997,0.56,0.708,0.424,0.485,0.46299999999999997,0.391,0.643,0.071,454,0.22899999999999998,952,0.8009999999999999,0.158,0.405,26.0,0.0
11.0,2017-2018,Houston Rockets,1,82,19755,0.46,15.0,0.498,0.28800000000000003,0.10300000000000001,0.062,0.044000000000000004,0.502,0.5579999999999999,0.669,0.369,0.45399999999999996,0.43,0.36200000000000004,0.47,0.062,392,0.261,1004,0.6890000000000001,0.22699999999999998,0.401,17.0,1.0
12.0,2017-2018,Indiana Pacers,1,82,19755,0.47200000000000003,13.0,0.716,0.293,0.136,0.096,0.191,0.284,0.513,0.638,0.42,0.449,0.42200000000000004,0.369,0.465,0.040999999999999995,250,0.294,1168,0.8190000000000001,0.22,0.425,21.0,0.0
13.0,2017-2018,Los Angeles Clippers,0,82,19705,0.47100000000000003,11.8,0.6859999999999999,0.34700000000000003,0.16399999999999998,0.083,0.091,0.314,0.525,0.659,0.37799999999999995,0.424,0.37799999999999995,0.354,0.502,0.08199999999999999,512,0.301,1153,0.726,0.21899999999999997,0.33799999999999997,15.0,1.0
14.0,2017-2018,Los Angeles Lakers,0,82,19905,0.461,12.4,0.6709999999999999,0.321,0.168,0.086,0.096,0.32899999999999996,0.517,0.67,0.39,0.354,0.37799999999999995,0.345,0.49200000000000005,0.059000000000000004,385,0.299,1253,0.865,0.159,0.37200000000000005,17.0,0.0
15.0,2017-2018,Memphis Grizzlies,0,82,19705,0.444,12.8,0.6829999999999999,0.312,0.139,0.1,0.132,0.317,0.486,0.62,0.35200000000000004,0.37200000000000005,0.39799999999999996,0.35200000000000004,0.51,0.049,296,0.304,1087,0.815,0.18899999999999997,0.35,26.0,0.0
16.0,2017-2018,Miami Heat,1,82,19930,0.455,13.2,0.642,0.27899999999999997,0.163,0.095,0.10400000000000001,0.358,0.508,0.6579999999999999,0.41600000000000004,0.38299999999999995,0.36700000000000005,0.36,0.457,0.053,336,0.268,1067,0.9079999999999999,0.256,0.38799999999999996,18.0,0.0
17.0,2017-2018,Milwaukee Bucks,1,82,19830,0.478,12.4,0.703,0.31,0.152,0.114,0.127,0.297,0.531,0.685,0.373,0.46299999999999997,0.406,0.355,0.501,0.068,419,0.27899999999999997,1065,0.883,0.263,0.405,12.0,0.0
18.0,2017-2018,Minnesota Timberwolves,1,82,19805,0.47600000000000003,12.3,0.7390000000000001,0.264,0.196,0.129,0.15,0.261,0.519,0.69,0.433,0.43200000000000005,0.40299999999999997,0.35700000000000004,0.48700000000000004,0.053,343,0.255,1029,0.825,0.226,0.40299999999999997,12.0,0.0
19.0,2017-2018,New Orleans Pelicans,1,82,19955,0.483,12.5,0.6809999999999999,0.295,0.179,0.099,0.109,0.319,0.54,0.667,0.475,0.441,0.396,0.36200000000000004,0.5489999999999999,0.054000000000000006,362,0.307,1294,0.8759999999999999,0.233,0.39899999999999997,14.0,0.0
20.0,2017-2018,New York Knicks,0,82,19830,0.46399999999999997,12.7,0.7340000000000001,0.278,0.156,0.14,0.159,0.266,0.504,0.6559999999999999,0.39799999999999996,0.442,0.39899999999999997,0.35200000000000004,0.499,0.04,259,0.276,1119,0.8690000000000001,0.19399999999999998,0.406,20.0,0.0
21.0,2017-2018,Oklahoma City Thunder,1,82,19830,0.45299999999999996,13.2,0.655,0.315,0.096,0.105,0.138,0.345,0.505,0.639,0.36700000000000005,0.40399999999999997,0.375,0.354,0.426,0.067,408,0.272,1082,0.831,0.239,0.37200000000000005,21.0,0.0
22.0,2017-2018,Orlando Magic,0,82,19730,0.452,13.3,0.6579999999999999,0.259,0.18,0.10800000000000001,0.11199999999999999,0.342,0.504,0.688,0.39799999999999996,0.34700000000000003,0.40299999999999997,0.35100000000000003,0.515,0.052000000000000005,335,0.272,1088,0.851,0.17800000000000002,0.374,8.0,0.0
23.0,2017-2018,Philadelphia 76ers,1,82,19780,0.47200000000000003,13.3,0.6559999999999999,0.272,0.168,0.109,0.107,0.344,0.526,0.7020000000000001,0.401,0.38299999999999995,0.42100000000000004,0.369,0.556,0.06,386,0.27,1105,0.9540000000000001,0.151,0.397,20.0,0.0
24.0,2017-2018,Phoenix Suns,0,82,19705,0.442,12.5,0.68,0.313,0.145,0.115,0.107,0.32,0.49200000000000005,0.618,0.387,0.39899999999999997,0.369,0.33399999999999996,0.467,0.063,387,0.293,1079,0.823,0.209,0.366,16.0,0.0
25.0,2017-2018,Portland Trail Blazers,1,82,19755,0.452,13.0,0.6759999999999999,0.28300000000000003,0.155,0.111,0.127,0.324,0.493,0.609,0.38299999999999995,0.434,0.418,0.366,0.41600000000000004,0.039,246,0.266,998,0.721,0.175,0.386,4.0,0.0
26.0,2017-2018,Sacramento Kings,0,82,19755,0.45,12.9,0.722,0.242,0.205,0.115,0.159,0.278,0.479,0.642,0.395,0.385,0.40700000000000003,0.375,0.47700000000000004,0.045,290,0.248,907,0.8170000000000001,0.2,0.409,25.0,0.0
27.0,2017-2018,San Antonio Spurs,1,82,19730,0.457,12.7,0.718,0.261,0.16899999999999998,0.14300000000000002,0.14400000000000002,0.282,0.499,0.66,0.406,0.41600000000000004,0.4,0.35200000000000004,0.49700000000000005,0.031,192,0.264,1080,0.897,0.235,0.4,16.0,0.0
28.0,2017-2018,Toronto Raptors,1,82,19830,0.47200000000000003,13.2,0.623,0.29100000000000004,0.16,0.098,0.07400000000000001,0.377,0.541,0.6809999999999999,0.414,0.428,0.419,0.358,0.499,0.05,338,0.272,1114,0.816,0.243,0.396,19.0,1.0
29.0,2017-2018,Utah Jazz,1,82,19755,0.462,13.2,0.643,0.284,0.151,0.1,0.10800000000000001,0.35700000000000004,0.515,0.674,0.37,0.39799999999999996,0.408,0.366,0.5,0.069,434,0.273,994,0.805,0.268,0.418,14.0,0.0
30.0,2017-2018,Washington Wizards,1,82,19855,0.467,13.4,0.69,0.243,0.159,0.139,0.149,0.31,0.508,0.6729999999999999,0.418,0.436,0.405,0.375,0.5479999999999999,0.042,248,0.252,1008,0.88,0.192,0.376,17.0,0.0
1.0,2018-2019,Atlanta Hawks,0,82,19855,0.451,13.6,0.597,0.332,0.134,0.083,0.047,0.40299999999999997,0.518,0.64,0.35600000000000004,0.374,0.374,0.35200000000000004,0.5329999999999999,0.081,528,0.306,1175,0.8240000000000001,0.245,0.39299999999999996,21.0,0.0
2.0,2018-2019,Boston Celtics,1,82,19780,0.465,14.5,0.619,0.248,0.147,0.114,0.109,0.381,0.527,0.677,0.42,0.44799999999999995,0.41,0.365,0.527,0.051,337,0.247,1028,0.8540000000000001,0.196,0.355,7.0,0.0
3.0,2018-2019,Brooklyn Nets,1,82,19980,0.449,13.7,0.597,0.299,0.166,0.084,0.048,0.40299999999999997,0.513,0.639,0.373,0.423,0.366,0.353,0.508,0.051,326,0.309,1207,0.774,0.185,0.377,14.0,1.0
4.0,2018-2019,Chicago Bulls,0,82,19905,0.45299999999999996,12.4,0.705,0.31,0.191,0.10400000000000001,0.10099999999999999,0.295,0.496,0.627,0.408,0.392,0.368,0.35100000000000003,0.465,0.052000000000000005,340,0.295,1112,0.838,0.218,0.4,14.0,0.0
5.0,2018-2019,Charlotte Hornets,0,82,19830,0.44799999999999995,13.9,0.622,0.289,0.165,0.083,0.084,0.37799999999999995,0.507,0.625,0.387,0.44,0.401,0.35100000000000003,0.494,0.040999999999999995,264,0.305,1181,0.777,0.19399999999999998,0.415,37.0,2.0
6.0,2018-2019,Cleveland Cavaliers,0,82,19755,0.444,13.4,0.6679999999999999,0.27699999999999997,0.171,0.114,0.105,0.332,0.488,0.619,0.39,0.41100000000000003,0.387,0.355,0.435,0.04,248,0.272,1042,0.802,0.207,0.36,11.0,0.0
7.0,2018-2019,Dallas Mavericks,0,82,19780,0.447,14.5,0.578,0.268,0.157,0.08800000000000001,0.065,0.42200000000000004,0.524,0.677,0.4,0.397,0.371,0.34,0.506,0.067,428,0.233,917,0.8059999999999999,0.19399999999999998,0.38299999999999995,27.0,1.0
8.0,2018-2019,Denver Nuggets,1,82,19730,0.466,13.1,0.652,0.27699999999999997,0.203,0.10099999999999999,0.07,0.348,0.527,0.674,0.40700000000000003,0.457,0.39399999999999996,0.35100000000000003,0.5710000000000001,0.053,348,0.27,1103,0.883,0.183,0.406,17.0,1.0
9.0,2018-2019,Detroit Pistons,1,82,19855,0.44,14.0,0.606,0.263,0.19699999999999998,0.07400000000000001,0.073,0.39399999999999996,0.5,0.638,0.396,0.365,0.419,0.348,0.465,0.044000000000000004,277,0.304,1133,0.831,0.252,0.38,29.0,0.0
10.0,2018-2019,Golden State Warriors,1,82,19805,0.491,15.2,0.616,0.25,0.107,0.121,0.138,0.384,0.557,0.703,0.433,0.47700000000000004,0.45799999999999996,0.385,0.61,0.07400000000000001,504,0.21600000000000003,916,0.8029999999999999,0.195,0.42700000000000005,19.0,2.0
11.0,2018-2019,Houston Rockets,1,82,19830,0.449,15.6,0.48100000000000004,0.261,0.145,0.05,0.025,0.519,0.551,0.67,0.4,0.415,0.452,0.35600000000000004,0.48200000000000004,0.06,392,0.255,969,0.626,0.242,0.37200000000000005,8.0,1.0
12.0,2018-2019,Indiana Pacers,1,82,19705,0.475,12.9,0.708,0.311,0.158,0.086,0.152,0.292,0.517,0.6509999999999999,0.40700000000000003,0.41600000000000004,0.414,0.374,0.557,0.035,224,0.317,1304,0.8640000000000001,0.22899999999999998,0.43200000000000005,10.0,1.0
13.0,2018-2019,Los Angeles Clippers,1,82,19830,0.47100000000000003,12.5,0.705,0.312,0.182,0.113,0.098,0.295,0.507,0.638,0.397,0.426,0.385,0.38799999999999996,0.49700000000000005,0.063,408,0.28800000000000003,1081,0.8490000000000001,0.21,0.409,15.0,0.0
14.0,2018-2019,Los Angeles Lakers,0,82,19780,0.47,12.7,0.6579999999999999,0.345,0.155,0.078,0.08,0.342,0.541,0.677,0.387,0.37200000000000005,0.419,0.33299999999999996,0.539,0.084,572,0.307,1257,0.7929999999999999,0.20800000000000002,0.348,11.0,0.0
15.0,2018-2019,Memphis Grizzlies,0,82,19880,0.45,13.3,0.6579999999999999,0.278,0.184,0.10099999999999999,0.095,0.342,0.505,0.643,0.419,0.39,0.39299999999999996,0.342,0.562,0.044000000000000004,274,0.265,1019,0.826,0.23199999999999998,0.359,15.0,0.0
16.0,2018-2019,Miami Heat,0,82,19730,0.45,13.3,0.632,0.29100000000000004,0.175,0.102,0.064,0.368,0.509,0.637,0.42700000000000005,0.375,0.364,0.349,0.505,0.066,437,0.27,1058,0.88,0.256,0.375,16.0,1.0
17.0,2018-2019,Milwaukee Bucks,1,82,19780,0.47600000000000003,13.9,0.581,0.34,0.122,0.066,0.053,0.419,0.565,0.698,0.34600000000000003,0.424,0.389,0.353,0.5,0.073,488,0.307,1342,0.825,0.195,0.386,8.0,0.0
18.0,2018-2019,Minnesota Timberwolves,0,82,19830,0.456,13.1,0.685,0.28800000000000003,0.17600000000000002,0.099,0.121,0.315,0.504,0.6609999999999999,0.391,0.395,0.38799999999999996,0.35100000000000003,0.505,0.046,319,0.28600000000000003,1183,0.862,0.215,0.387,16.0,0.0
19.0,2018-2019,New Orleans Pelicans,0,82,19755,0.473,12.4,0.6759999999999999,0.315,0.19899999999999998,0.094,0.068,0.324,0.536,0.674,0.423,0.447,0.344,0.344,0.542,0.054000000000000006,379,0.312,1371,0.8690000000000001,0.20600000000000002,0.35100000000000003,12.0,0.0
20.0,2018-2019,New York Knicks,0,82,19780,0.433,13.5,0.6659999999999999,0.311,0.129,0.10300000000000001,0.122,0.33399999999999996,0.479,0.603,0.345,0.386,0.385,0.34,0.418,0.052000000000000005,315,0.28800000000000003,1083,0.826,0.166,0.342,8.0,0.0
21.0,2018-2019,Oklahoma City Thunder,1,82,19855,0.45399999999999996,12.9,0.653,0.33899999999999997,0.132,0.102,0.08,0.34700000000000003,0.51,0.637,0.36200000000000004,0.37200000000000005,0.39299999999999996,0.348,0.451,0.068,459,0.294,1206,0.8140000000000001,0.256,0.376,21.0,2.0
22.0,2018-2019,Orlando Magic,1,82,19780,0.45399999999999996,14.4,0.64,0.24600000000000002,0.161,0.10400000000000001,0.128,0.36,0.509,0.674,0.42200000000000004,0.384,0.401,0.35600000000000004,0.5529999999999999,0.053,353,0.239,954,0.8320000000000001,0.191,0.38,23.0,0.0
23.0,2018-2019,Philadelphia 76ers,1,82,19805,0.47100000000000003,13.5,0.6579999999999999,0.285,0.166,0.105,0.10099999999999999,0.342,0.529,0.696,0.401,0.401,0.401,0.359,0.546,0.064,412,0.261,1089,0.937,0.17800000000000002,0.36700000000000005,12.0,0.0
24.0,2018-2019,Phoenix Suns,0,82,19880,0.45899999999999996,13.1,0.665,0.301,0.158,0.114,0.09300000000000001,0.335,0.525,0.6559999999999999,0.40700000000000003,0.44,0.4,0.32899999999999996,0.528,0.068,434,0.267,1033,0.8079999999999999,0.23399999999999999,0.33899999999999997,14.0,1.0
25.0,2018-2019,Portland Trail Blazers,1,82,19855,0.467,13.2,0.6609999999999999,0.32899999999999996,0.133,0.09,0.109,0.33899999999999997,0.523,0.621,0.40399999999999997,0.45399999999999996,0.428,0.359,0.47200000000000003,0.06,383,0.273,1103,0.7490000000000001,0.151,0.366,8.0,0.0
26.0,2018-2019,Sacramento Kings,0,82,19730,0.46399999999999997,13.1,0.679,0.27699999999999997,0.19899999999999998,0.09699999999999999,0.10400000000000001,0.321,0.504,0.674,0.375,0.40399999999999997,0.395,0.37799999999999995,0.507,0.063,437,0.27399999999999997,1125,0.818,0.2,0.39,17.0,0.0
27.0,2018-2019,San Antonio Spurs,1,82,19805,0.478,13.9,0.7140000000000001,0.214,0.179,0.156,0.165,0.28600000000000003,0.513,0.68,0.457,0.436,0.431,0.392,0.494,0.028999999999999998,186,0.23,995,0.865,0.196,0.456,16.0,0.0
28.0,2018-2019,Toronto Raptors,1,82,19880,0.474,13.8,0.621,0.27899999999999997,0.16899999999999998,0.09,0.083,0.379,0.539,0.659,0.452,0.431,0.43200000000000005,0.366,0.499,0.044000000000000004,294,0.263,1101,0.852,0.276,0.425,15.0,0.0
29.0,2018-2019,Utah Jazz,1,82,19755,0.46799999999999997,13.5,0.606,0.315,0.153,0.073,0.064,0.39399999999999996,0.541,0.684,0.369,0.39799999999999996,0.41200000000000003,0.35600000000000004,0.556,0.091,573,0.28800000000000003,1098,0.848,0.27699999999999997,0.374,19.0,1.0
30.0,2018-2019,Washington Wizards,0,82,19930,0.46799999999999997,13.8,0.63,0.306,0.13699999999999998,0.086,0.10099999999999999,0.37,0.5429999999999999,0.698,0.40299999999999997,0.386,0.39299999999999996,0.341,0.5329999999999999,0.067,454,0.282,1210,0.868,0.213,0.36,12.0,0.0
