"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c","position_minutes","position_numeric","team_flag","advanced_position_cluster"
"mcculch01",2017,21,2,"TOT","NBA","PF",16,80,28.6,31.3,0,0,0,0.15,0.86,0,0,0,12,68.8,"C",4.9,TRUE,"Big"
"mcculch01",2018,22,3,"WAS","NBA","PF",19,90,-7.2,-8.2,0,0,0,0.7,0.31,0,0,0,63,27.9,"PF",4.35,TRUE,"Big"
"woodch01",2016,20,1,"PHI","NBA","PF",17,145,-16.8,-6.4,0,0,0,0.4,0.6,0,0,0,58,87,"C",4.6,TRUE,"Big"
"woodch01",2017,21,2,"CHO","NBA","PF",13,107,6.7,6.5,0,0,0,0.27,0.73,0,0,0,28.89,78.11,"C",4.73,TRUE,"Big"
"woodch01",2019,23,3,"TOT","NBA","PF",21,251,-9,-13,0,0,0.04,0.64,0.32,0,0,10.04,160.64,80.32,"PF",4.28,TRUE,"Big"
"alexacl01",2016,20,1,"POR","NBA","PF",8,36,-13.8,-14.7,0,0,0,1,0,0,0,0,36,0,"PF",4,TRUE,"Big"
"clarkco01",2016,23,1,"BOS","NBA","SF",3,6,37.9,34.6,0,0,0,1,0,0,0,0,6,0,"PF",4,TRUE,"Wing"
"feliccr01",2016,23,1,"CHI","NBA","C",31,321,5.6,7.9,0,0,0,0,1,0,0,0,0,321,"C",5,TRUE,"Big"
"feliccr01",2017,24,2,"CHI","NBA","C",66,1040,-1.2,-1.8,0,0,0,0,1,0,0,0,0,1040,"C",5,TRUE,"Big"
"feliccr01",2018,25,3,"CHI","NBA","C",55,977,-17.8,-13.4,0,0,0,0,1,0,0,0,0,977,"C",5,TRUE,"Big"
"feliccr01",2019,26,4,"CHI","NBA","C",60,746,-8.9,-0.3,0,0,0,0.01,0.99,0,0,0,7.46,738.54,"C",4.99,TRUE,"Big"
"russeda01",2016,19,1,"LAL","NBA","PG",80,2259,-12.5,-5.1,0.86,0.14,0,0,0,1942.74,316.26,0,0,0,"PG",1.14,TRUE,"Guard"
"russeda01",2017,20,2,"LAL","NBA","PG",63,1811,-9.7,-4.6,0.93,0.07,0,0,0,1684.23,126.77,0,0,0,"PG",1.07,TRUE,"Guard"
"russeda01",2018,21,3,"BRK","NBA","PG",48,1234,-7.1,-4.6,0.99,0.01,0,0,0,1221.66,12.34,0,0,0,"PG",1.01,TRUE,"Guard"
"russeda01",2019,22,4,"BRK","NBA","PG",81,2448,0.1,0.7,0.87,0.13,0,0,0,2129.76,318.24,0,0,0,"PG",1.13,TRUE,"Guard"
"inglida01",2016,20,1,"MIL","NBA","SF",20,156,-9.6,-5.8,0,0,0.8,0.2,0,0,0,124.8,31.2,0,"SF",3.2,TRUE,"Wing"
"hillida01",2016,22,1,"DET","NBA","SG",38,383,0.1,-0.3,0,0.94,0.06,0,0,0,360.02,22.98,0,0,"SG",2.06,TRUE,"Wing"
"hillida01",2017,23,2,"DET","NBA","SG",39,381,2.4,4.3,0.12,0.85,0.03,0,0,45.72,323.85,11.43,0,0,"SG",1.91,TRUE,"Wing"
"hillida01",2018,24,3,"SAS","NBA","SG",14,95,4.6,1.7,0,0.16,0.74,0.1,0,0,15.2,70.3,9.5,0,"SF",2.94,TRUE,"Wing"
"wrighde01",2016,23,1,"TOR","NBA","PG",27,229,4.7,-0.1,0.94,0.06,0,0,0,215.26,13.74,0,0,0,"PG",1.06,TRUE,"Guard"
"wrighde01",2017,24,2,"TOR","NBA","PG",27,446,8,3.8,0.57,0.35,0.08,0,0,254.22,156.1,35.68,0,0,"PG",1.51,TRUE,"Guard"
"wrighde01",2018,25,3,"TOR","NBA","PG",69,1433,8.5,0.8,0.26,0.69,0.06,0,0,372.58,988.77,85.98,0,0,"SG",1.82,TRUE,"Guard"
"wrighde01",2019,26,4,"TOT","NBA","PG",75,1699,-0.6,-3,0.48,0.49,0.03,0,0,815.52,832.51,50.97,0,0,"SG",1.55,TRUE,"Guard"
"bookede01",2016,19,1,"PHO","NBA","SG",76,2108,-9.3,-4.2,0.01,0.8,0.17,0.01,0,21.08,1686.4,358.36,21.08,0,"SG",2.16,TRUE,"Wing"
"bookede01",2017,20,2,"PHO","NBA","SG",78,2730,-4.7,3.9,0.01,0.79,0.2,0,0,27.3,2156.7,546,0,0,"SG",2.19,TRUE,"Wing"
"bookede01",2018,21,3,"PHO","NBA","SG",54,1865,-10,-0.7,0.05,0.83,0.12,0,0,93.25,1547.95,223.8,0,0,"SG",2.07,TRUE,"Wing"
"bookede01",2019,22,4,"PHO","NBA","SG",64,2242,-7.4,3.8,0.15,0.78,0.07,0,0,336.3,1748.76,156.94,0,0,"SG",1.92,TRUE,"Guard"
"dukandu01",2016,24,1,"SAC","NBA","SF",1,24,-15.7,-13,0,0,1,0,0,0,0,24,0,0,"SF",3,TRUE,"Wing"
"tavarwa01",2016,23,1,"ATL","NBA","C",11,73,-1.3,-5,0,0,0,0,1,0,0,0,0,73,"C",5,TRUE,"Big"
"tavarwa01",2017,24,2,"TOT","NBA","C",2,28,17.8,16.8,0,0,0,0,1,0,0,0,0,28,"C",5,TRUE,"Big"
"mudiaem01",2016,19,1,"DEN","NBA","PG",68,2068,-2.8,0.6,0.86,0.14,0,0,0,1778.48,289.52,0,0,0,"PG",1.14,TRUE,"Guard"
"mudiaem01",2017,20,2,"DEN","NBA","PG",55,1406,-5.6,-8.9,0.83,0.18,0,0,0,1166.98,253.08,0,0,0,"PG",1.19,TRUE,"Guard"
"mudiaem01",2018,21,3,"TOT","NBA","PG",64,1245,-11,-11.5,0.77,0.23,0,0,0,958.65,286.35,0,0,0,"PG",1.23,TRUE,"Guard"
"mudiaem01",2019,22,4,"NYK","NBA","PG",59,1607,-11.2,-3.4,0.92,0.08,0,0,0,1478.44,128.56,0,0,0,"PG",1.08,TRUE,"Guard"
"kaminfr01",2016,22,1,"CHO","NBA","C",81,1708,-0.5,-5.9,0,0,0,0,1,0,0,0,0,1708,"C",5,TRUE,"Big"
"kaminfr01",2017,23,2,"CHO","NBA","C",75,1954,0.9,1,0,0,0,0.17,0.83,0,0,0,332.18,1621.82,"C",4.83,TRUE,"Big"
"kaminfr01",2018,24,3,"CHO","NBA","PF",79,1835,-2.2,-4.5,0,0,0,0.71,0.29,0,0,0,1302.85,532.15,"PF",4.29,TRUE,"Wing"
"kaminfr01",2019,25,4,"CHO","NBA","C",47,755,-0.1,1.5,0,0,0,0,1,0,0,0,0,755,"C",5,TRUE,"Big"
"obriejj01",2016,23,1,"UTA","NBA","SF",2,6,-50,-52,0,0.29,0.71,0,0,0,1.74,4.26,0,0,"SF",2.71,TRUE,"Wing"
"okafoja01",2016,20,1,"PHI","NBA","C",53,1591,-16.8,-10,0,0,0,0,1,0,0,0,0,1591,"C",5,TRUE,"Big"
"okafoja01",2017,21,2,"PHI","NBA","C",50,1134,-14.9,-12.3,0,0,0,0.07,0.93,0,0,0,79.38,1054.62,"C",4.93,TRUE,"Big"
"okafoja01",2018,22,3,"TOT","NBA","C",28,353,-22.1,-23.5,0,0,0,0.04,0.96,0,0,0,14.12,338.88,"C",4.96,TRUE,"Big"
"okafoja01",2019,23,4,"NOP","NBA","C",59,935,-5.6,-5.5,0,0,0,0,1,0,0,0,0,935,"C",5,TRUE,"Big"
"eddieja01",2016,24,1,"WAS","NBA","SF",26,147,-11,-10.9,0,0.02,0.58,0.4,0,0,2.94,85.26,58.8,0,"SF",3.38,TRUE,"Wing"
"eddieja01",2017,25,2,"PHO","NBA","SF",5,62,-5.8,0.1,0,0.59,0.41,0,0,0,36.58,25.42,0,0,"SG",2.41,TRUE,"Wing"
"eddieja01",2018,26,3,"TOT","NBA","SF",3,9,5.9,7.9,0,0,1,0,0,0,0,9,0,0,"SF",3,TRUE,"Wing"
"martija01",2016,21,1,"MEM","NBA","PF",27,380,-5,-3,0,0,0.01,0.31,0.68,0,0,3.8,117.8,258.4,"C",4.67,TRUE,"Big"
"martija01",2017,22,2,"MEM","NBA","PF",42,558,-4.5,-6.1,0,0,0,0.47,0.53,0,0,0,262.26,295.74,"C",4.53,TRUE,"Big"
"martija01",2018,23,3,"MEM","NBA","PF",73,1661,-7.6,-1.8,0,0,0.01,0.83,0.16,0,0,16.61,1378.63,265.76,"PF",4.15,TRUE,"Big"
"martija01",2019,24,4,"ORL","NBA","PF",42,328,5.4,4.8,0,0,0,0.83,0.18,0,0,0,272.24,59.04,"PF",4.22,TRUE,"Wing"
"grantje02",2016,23,1,"NYK","NBA","PG",76,1265,-6,-4.7,0.24,0.75,0.01,0,0,303.6,948.75,12.65,0,0,"SG",1.77,TRUE,"Guard"
"grantje02",2017,24,2,"CHI","NBA","PG",63,1028,2.1,2.6,0.89,0.11,0,0,0,914.92,113.08,0,0,0,"PG",1.11,TRUE,"Guard"
"grantje02",2018,25,3,"CHI","NBA","PG",74,1686,-7.7,-0.2,0.87,0.13,0.01,0,0,1466.82,219.18,16.86,0,0,"PG",1.16,TRUE,"Guard"
"grantje02",2019,26,4,"ORL","NBA","PG",60,939,-6.5,-9.9,0.92,0.08,0,0,0,863.88,75.12,0,0,0,"PG",1.08,TRUE,"Guard"
"youngjo01",2016,23,1,"IND","NBA","PG",41,384,-5.3,-8,0.97,0.03,0,0,0,372.48,11.52,0,0,0,"PG",1.03,TRUE,"Guard"
"youngjo01",2017,24,2,"IND","NBA","PG",33,135,-25,-25.7,0.51,0.49,0,0,0,68.85,66.15,0,0,0,"PG",1.49,TRUE,"Guard"
"youngjo01",2018,25,3,"IND","NBA","PG",53,558,-6.9,-10,0.99,0.01,0,0,0,552.42,5.58,0,0,0,"PG",1.01,TRUE,"Guard"
"simmojo02",2016,26,1,"SAS","NBA","SG",55,813,7.6,-4.9,0.08,0.9,0.02,0,0,65.04,731.7,16.26,0,0,"SG",1.94,TRUE,"Wing"
"simmojo02",2017,27,2,"SAS","NBA","SG",78,1392,9.7,2.7,0.03,0.94,0.03,0.01,0,41.76,1308.48,41.76,13.92,0,"SG",2.04,TRUE,"Wing"
"simmojo02",2018,28,3,"ORL","NBA","SG",69,2029,-7.2,-4.4,0.04,0.76,0.2,0.01,0,81.16,1542.04,405.8,20.29,0,"SG",2.2,TRUE,"Wing"
"simmojo02",2019,29,4,"TOT","NBA","SG-SF",56,1064,-5,-8.1,0.07,0.81,0.12,0,0,74.48,861.84,127.68,0,0,"SG",2.05,TRUE,"Wing"
"mcraejo01",2016,24,1,"TOT","NBA","PG",22,195,12.5,13.4,0.67,0.33,0,0,0,130.65,64.35,0,0,0,"PG",1.33,TRUE,"Guard"
"mcraejo01",2017,25,2,"CLE","NBA","SG",37,384,-6.1,-10.4,0.47,0.53,0,0,0,180.48,203.52,0,0,0,"SG",1.53,TRUE,"Guard"
"mcraejo01",2019,27,3,"WAS","NBA","SG",27,333,-3.1,-0.2,0.27,0.64,0.09,0,0,89.91,213.12,29.97,0,0,"SG",1.82,TRUE,"Wing"
"mickejo01",2016,21,1,"BOS","NBA","PF",16,57,7,3.8,0,0,0.16,0.8,0.05,0,0,9.12,45.6,2.85,"PF",3.93,TRUE,"Big"
"mickejo01",2017,22,2,"BOS","NBA","PF",25,141,-17.2,-21.1,0,0,0.03,0.73,0.24,0,0,4.23,102.93,33.84,"PF",4.21,TRUE,"Big"
"mickejo01",2018,23,3,"MIA","NBA","PF",23,284,-5.1,-6.5,0,0,0.02,0.95,0.03,0,0,5.68,269.8,8.52,"PF",4.01,TRUE,"Big"
"huestjo01",2016,24,1,"OKC","NBA","PF",5,55,-1,-8.3,0,0,0.22,0.78,0,0,0,12.1,42.9,0,"PF",3.78,TRUE,"Wing"
"huestjo01",2017,25,2,"OKC","NBA","PF",2,31,6.1,5.7,0,0,1,0,0,0,0,31,0,0,"SF",3,TRUE,"Wing"
"huestjo01",2018,26,3,"OKC","NBA","PF",69,982,6.6,4.3,0,0.04,0.9,0.06,0,0,39.28,883.8,58.92,0,"SF",3.02,TRUE,"Wing"
"richajo01",2016,22,1,"MIA","NBA","SG",52,1107,2.7,1,0.12,0.84,0.04,0,0,132.84,929.88,44.28,0,0,"SG",1.92,TRUE,"Wing"
"richajo01",2017,23,2,"MIA","NBA","SG",53,1614,0.4,-1.4,0.01,0.16,0.8,0.04,0,16.14,258.24,1291.2,64.56,0,"SF",2.89,TRUE,"Wing"
"richajo01",2018,24,3,"MIA","NBA","SF",81,2689,1.1,0.3,0,0.19,0.78,0.03,0,0,510.91,2097.42,80.67,0,"SF",2.84,TRUE,"Wing"
"richajo01",2019,25,4,"MIA","NBA","SG",73,2539,1.7,5.2,0.01,0.41,0.55,0.03,0,25.39,1040.99,1396.45,76.17,0,"SF",2.6,TRUE,"Wing"
"anderju01",2016,22,1,"DAL","NBA","SF",55,647,1.6,2.2,0.02,0.15,0.77,0.07,0,12.94,97.05,498.19,45.29,0,"SF",2.91,TRUE,"Wing"
"anderju01",2017,23,2,"TOT","NBA","SF",75,1228,-7.4,-3.2,0,0.06,0.84,0.11,0,0,73.68,1031.52,135.08,0,"SF",3.08,TRUE,"Wing"
"anderju01",2018,24,3,"PHI","NBA","SF",38,519,-6.1,-12.4,0,0.1,0.73,0.17,0,0,51.9,378.87,88.23,0,"SF",3.07,TRUE,"Wing"
"anderju01",2019,25,4,"ATL","NBA","SF",48,463,-6.1,-0.2,0,0.05,0.46,0.48,0.01,0,23.15,212.98,222.24,4.63,"PF",3.45,TRUE,"Wing"
"winslju01",2016,19,1,"MIA","NBA","SF",78,2232,3.6,3.6,0,0.04,0.81,0.15,0,0,89.28,1807.92,334.8,0,"SF",3.11,TRUE,"Wing"
"winslju01",2017,20,2,"MIA","NBA","SF",18,625,-1,-2.6,0,0.02,0.73,0.25,0,0,12.5,456.25,156.25,0,"SF",3.23,TRUE,"Wing"
"winslju01",2018,21,3,"MIA","NBA","PF",68,1680,2.6,2.7,0,0,0.4,0.6,0,0,0,672,1008,0,"PF",3.6,TRUE,"Wing"
"winslju01",2019,22,4,"MIA","NBA","SF",66,1959,3.3,6.8,0,0.01,0.63,0.36,0,0,19.59,1234.17,705.24,0,"SF",3.35,TRUE,"Wing"
"townska01",2016,20,1,"MIN","NBA","C",82,2627,-2.7,2,0,0,0,0.02,0.98,0,0,0,52.54,2574.46,"C",4.98,TRUE,"Big"
"townska01",2017,21,2,"MIN","NBA","C",82,3030,-0.7,1.5,0,0,0,0,1,0,0,0,0,3030,"C",5,TRUE,"Big"
"townska01",2018,22,3,"MIN","NBA","C",82,2918,6.2,13.5,0,0,0,0,1,0,0,0,0,2918,"C",5,TRUE,"Big"
"townska01",2019,23,4,"MIN","NBA","C",77,2545,0.2,4.9,0,0,0,0,1,0,0,0,0,2545,"C",5,TRUE,"Big"
"applike01",2016,23,1,"ORL","NBA","PG",5,27,19.2,21,0.56,0.44,0,0,0,15.12,11.88,0,0,0,"PG",1.44,TRUE,"Guard"
"oubreke01",2016,20,1,"WAS","NBA","SF",63,671,-1.1,-0.8,0,0.1,0.84,0.06,0,0,67.1,563.64,40.26,0,"SF",2.96,TRUE,"Wing"
"oubreke01",2017,21,2,"WAS","NBA","SF",79,1605,0.4,-2.2,0,0.12,0.8,0.09,0,0,192.6,1284,144.45,0,"SF",3,TRUE,"Wing"
"oubreke01",2018,22,3,"WAS","NBA","SF",81,2231,-1.9,-6.3,0,0.06,0.87,0.07,0,0,133.86,1940.97,156.17,0,"SF",3.01,TRUE,"Wing"
"oubreke01",2019,23,4,"TOT","NBA","SF",69,1935,-6.6,-0.8,0,0.06,0.75,0.19,0,0,116.1,1451.25,367.65,0,"SF",3.13,TRUE,"Wing"
"looneke01",2016,19,1,"GSW","NBA","PF",5,21,-44.4,-55.8,0,0,0.1,0.74,0.16,0,0,2.1,15.54,3.36,"PF",4.06,TRUE,"Big"
"looneke01",2017,20,2,"GSW","NBA","C",53,447,-0.4,-13.7,0,0,0.03,0.39,0.58,0,0,13.41,174.33,259.26,"C",4.55,TRUE,"Big"
"looneke01",2018,21,3,"GSW","NBA","C",66,910,6.3,0,0,0,0.03,0.46,0.51,0,0,27.3,418.6,464.1,"C",4.48,TRUE,"Big"
"looneke01",2019,22,4,"GSW","NBA","C",80,1481,10.6,6.1,0,0,0,0.1,0.9,0,0,0,148.1,1332.9,"C",4.9,TRUE,"Big"
"porzikr01",2016,20,1,"NYK","NBA","PF",72,2047,-0.3,5.2,0,0,0,0.7,0.3,0,0,0,1432.9,614.1,"PF",4.3,TRUE,"Big"
"porzikr01",2017,21,2,"NYK","NBA","PF",66,2164,-3,2,0,0,0,0.79,0.21,0,0,0,1709.56,454.44,"PF",4.21,TRUE,"Big"
"porzikr01",2018,22,3,"NYK","NBA","PF",48,1553,0.7,7.5,0,0,0,0.88,0.12,0,0,0,1366.64,186.36,"PF",4.12,TRUE,"Big"
"pattela01",2016,24,1,"ATL","NBA","SG",35,395,5,1.5,0.01,0.78,0.19,0.02,0,3.95,308.1,75.05,7.9,0,"SG",2.22,TRUE,"Wing"
"pattela01",2017,25,2,"ATL","NBA","SG",5,40,18.2,19.6,1,0,0,0,0,40,0,0,0,0,"PG",1,TRUE,"Guard"
"nancela02",2016,23,1,"LAL","NBA","PF",63,1266,-4.7,8.2,0,0,0.08,0.61,0.31,0,0,101.28,772.26,392.46,"PF",4.23,TRUE,"Big"
"nancela02",2017,24,2,"LAL","NBA","PF",63,1442,-4.9,3.6,0,0,0,0.84,0.16,0,0,0,1211.28,230.72,"PF",4.16,TRUE,"Big"
"nancela02",2018,25,3,"TOT","NBA","C",66,1421,0.7,1.2,0,0,0,0.4,0.61,0,0,0,568.4,866.81,"C",4.65,TRUE,"Big"
"nancela02",2019,26,4,"CLE","NBA","C",67,1795,-9.6,0.9,0,0,0,0.35,0.65,0,0,0,628.25,1166.75,"C",4.65,TRUE,"Big"
"montelu01",2016,22,1,"POR","NBA","SG",12,42,-54.9,-56.2,0,0.06,0.94,0,0,0,2.52,39.48,0,0,"SF",2.94,TRUE,"Wing"
"montelu01",2018,24,2,"DET","NBA","SG",2,8,-26.7,-26.5,0,0,1,0,0,0,0,8,0,0,"SF",3,TRUE,"Wing"
"huertma01",2016,32,1,"LAL","NBA","PG",53,869,0.2,13.4,1,0,0,0,0,869,0,0,0,0,"PG",1,TRUE,"Guard"
"huertma01",2017,33,2,"LAL","NBA","PG",23,237,-10.3,-3.3,1,0,0,0,0,237,0,0,0,0,"PG",1,TRUE,"Guard"
"hezonma01",2016,20,1,"ORL","NBA","SF",79,1413,-0.8,1.3,0,0.22,0.72,0.06,0,0,310.86,1017.36,84.78,0,"SF",2.84,TRUE,"Wing"
"hezonma01",2017,21,2,"ORL","NBA","SF",65,960,-15.6,-11.4,0,0.1,0.73,0.18,0,0,96,700.8,172.8,0,"SF",3.11,TRUE,"Wing"
"hezonma01",2018,22,3,"ORL","NBA","SF",75,1657,-6.4,-2.3,0,0,0.42,0.58,0,0,0,695.94,961.06,0,"PF",3.58,TRUE,"Wing"
"hezonma01",2019,23,4,"NYK","NBA","SF",58,1206,-10.3,-1.6,0,0.06,0.6,0.34,0,0,72.36,723.6,410.04,0,"SF",3.28,TRUE,"Wing"
"harremo01",2016,22,1,"HOU","NBA","PF",39,379,6.3,6.8,0,0,0,0.81,0.19,0,0,0,306.99,72.01,"PF",4.19,TRUE,"Big"
"harremo01",2017,23,2,"HOU","NBA","C",58,1064,5.1,-1.5,0,0,0,0.03,0.97,0,0,0,31.92,1032.08,"C",4.97,TRUE,"Big"
"harremo01",2018,24,3,"LAC","NBA","C",76,1293,2.6,3.5,0,0,0,0.32,0.68,0,0,0,413.76,879.24,"C",4.68,TRUE,"Big"
"harremo01",2019,25,4,"LAC","NBA","C",82,2158,2,2.2,0,0,0,0.04,0.96,0,0,0,86.32,2071.68,"C",4.96,TRUE,"Big"
"turnemy01",2016,19,1,"IND","NBA","C",60,1367,-2,-6,0,0,0,0.39,0.62,0,0,0,533.13,847.54,"C",4.66,TRUE,"Big"
"turnemy01",2017,20,2,"IND","NBA","C",81,2541,2.8,8.2,0,0,0,0.01,0.99,0,0,0,25.41,2515.59,"C",4.99,TRUE,"Big"
"turnemy01",2018,21,3,"IND","NBA","C",65,1836,3.7,3.8,0,0,0,0,1,0,0,0,0,1836,"C",5,TRUE,"Big"
"turnemy01",2019,22,4,"IND","NBA","C",74,2119,2.6,-1.6,0,0,0,0,1,0,0,0,0,2119,"C",5,TRUE,"Big"
"bjeline01",2016,27,1,"MIN","NBA","PF",60,1075,-5.2,-2.6,0,0,0,0.94,0.06,0,0,0,1010.5,64.5,"PF",4.06,TRUE,"Wing"
"bjeline01",2017,28,2,"MIN","NBA","PF",65,1190,0.8,2.7,0,0,0.04,0.95,0.01,0,0,47.6,1130.5,11.9,"PF",3.97,TRUE,"Wing"
"bjeline01",2018,29,3,"MIN","NBA","PF",67,1371,0.6,-2.9,0,0,0.11,0.87,0.03,0,0,150.81,1192.77,41.13,"PF",3.96,TRUE,"Wing"
"bjeline01",2019,30,4,"SAC","NBA","PF",77,1788,2.2,5.7,0,0,0,0.98,0.01,0,0,0,1752.24,17.88,"PF",3.97,TRUE,"Wing"
"jokicni01",2016,20,1,"DEN","NBA","C",80,1733,2.3,9.5,0,0,0,0.05,0.95,0,0,0,86.65,1646.35,"C",4.95,TRUE,"Big"
"jokicni01",2017,21,2,"DEN","NBA","C",73,2038,5.8,11.9,0,0,0,0.14,0.86,0,0,0,285.32,1752.68,"C",4.86,TRUE,"Big"
"jokicni01",2018,22,3,"DEN","NBA","C",75,2443,5,9.8,0,0,0,0.2,0.8,0,0,0,488.6,1954.4,"C",4.8,TRUE,"Big"
"jokicni01",2019,23,4,"DEN","NBA","C",80,2504,4.8,2.9,0,0,0,0,1,0,0,0,0,2504,"C",5,TRUE,"Big"
"powelno01",2016,22,1,"TOR","NBA","SG",49,725,6.3,1.8,0,0.91,0.09,0,0,0,659.75,65.25,0,0,"SG",2.09,TRUE,"Wing"
"powelno01",2017,23,2,"TOR","NBA","SG",76,1368,2.9,-2.6,0,0.79,0.21,0,0,0,1080.72,287.28,0,0,"SG",2.21,TRUE,"Wing"
"powelno01",2018,24,3,"TOR","NBA","SG",70,1062,0,-11,0,0.75,0.25,0,0,0,796.5,265.5,0,0,"SG",2.25,TRUE,"Wing"
"powelno01",2019,25,4,"TOR","NBA","SG",60,1126,0,-8.2,0.04,0.56,0.37,0.03,0,45.04,630.56,416.62,33.78,0,"SG",2.39,TRUE,"Wing"
"connapa01",2016,23,1,"POR","NBA","SG",34,143,-6.3,-7.4,0,0.98,0.02,0,0,0,140.14,2.86,0,0,"SG",2.02,TRUE,"Wing"
"connapa01",2017,24,2,"POR","NBA","SG",39,316,-5.8,-6,0.11,0.85,0.04,0,0,34.76,268.6,12.64,0,0,"SG",1.93,TRUE,"Wing"
"connapa01",2018,25,3,"POR","NBA","SG",82,1488,4.1,1.8,0.02,0.54,0.43,0.01,0,29.76,803.52,639.84,14.88,0,"SG",2.43,TRUE,"Wing"
"connapa01",2019,26,4,"MIL","NBA","SG",61,1261,5,-5.2,0.25,0.66,0.09,0,0,315.25,832.26,113.49,0,0,"SG",1.84,TRUE,"Wing"
"hunterj01",2016,22,1,"BOS","NBA","SG",36,315,-3.6,-7.5,0.21,0.69,0.1,0.01,0,66.15,217.35,31.5,3.15,0,"SG",1.93,TRUE,"Wing"
"hunterj01",2017,23,2,"CHI","NBA","SG",3,9,-53.9,-54.2,0.42,0.59,0,0,0,3.78,5.31,0,0,0,"SG",1.6,TRUE,"Wing"
"hunterj01",2018,24,3,"HOU","NBA","SG",5,45,4.5,-4.1,0.58,0.42,0,0,0,26.1,18.9,0,0,0,"PG",1.42,TRUE,"Guard"
"hunterj01",2019,25,4,"BOS","NBA","SG",1,26,51.9,47.5,0,1,0,0,0,0,26,0,0,0,"SG",2,TRUE,"Wing"
"chrisra01",2016,24,1,"IND","NBA","PF",1,6,-83.3,-85.4,0,0,0.49,0.51,0,0,0,2.94,3.06,0,"PF",3.51,TRUE,"Wing"
"chrisra01",2017,25,2,"IND","NBA","PF",29,219,-9.4,-9.8,0,0,0,0.62,0.38,0,0,0,135.78,83.22,"PF",4.38,TRUE,"Big"
"vaughra01",2016,19,1,"MIL","NBA","SG",70,1001,-6.2,-2.9,0,0.45,0.49,0.06,0,0,450.45,490.49,60.06,0,"SF",2.61,TRUE,"Wing"
"vaughra01",2017,20,2,"MIL","NBA","SG",41,458,-7.1,-8.2,0.01,0.85,0.15,0,0,4.58,389.3,68.7,0,0,"SG",2.16,TRUE,"Wing"
"vaughra01",2018,21,3,"TOT","NBA","SG",28,212,-2.9,0.1,0.04,0.75,0.22,0,0,8.48,159,46.64,0,0,"SG",2.2,TRUE,"Wing"
"netora01",2016,23,1,"UTA","NBA","PG",81,1499,3.4,2.4,1,0,0,0,0,1499,0,0,0,0,"PG",1,TRUE,"Guard"
"netora01",2017,24,2,"UTA","NBA","PG",40,346,15.3,11.8,1,0,0,0,0,346,0,0,0,0,"PG",1,TRUE,"Guard"
"netora01",2018,25,3,"UTA","NBA","PG",41,498,11.3,7.5,1,0,0,0,0,498,0,0,0,0,"PG",1,TRUE,"Guard"
"netora01",2019,26,4,"UTA","NBA","PG",37,474,17.1,13.4,1,0,0,0,0,474,0,0,0,0,"PG",1,TRUE,"Guard"
"holmeri01",2016,22,1,"PHI","NBA","PF",51,702,-4.2,7.9,0,0,0,0.37,0.63,0,0,0,259.74,442.26,"C",4.63,TRUE,"Big"
"holmeri01",2017,23,2,"PHI","NBA","C",57,1193,-8.2,-3.2,0,0,0,0.02,0.98,0,0,0,23.86,1169.14,"C",4.98,TRUE,"Big"
"holmeri01",2018,24,3,"PHI","NBA","C",48,746,-1.7,-7.9,0,0,0,0.12,0.88,0,0,0,89.52,656.48,"C",4.88,TRUE,"Big"
"holmeri01",2019,25,4,"PHO","NBA","C",70,1184,-6,4.2,0,0,0,0.01,0.99,0,0,0,11.84,1172.16,"C",4.99,TRUE,"Big"
"holliro01",2016,21,1,"BRK","NBA","SF",29,615,-3,5.4,0,0.61,0.27,0.12,0,0,375.15,166.05,73.8,0,"SG",2.51,TRUE,"Wing"
"holliro01",2017,22,2,"BRK","NBA","SF",78,1761,-5.5,1.5,0,0.12,0.35,0.52,0.01,0,211.32,616.35,915.72,17.61,"PF",3.42,TRUE,"Wing"
"holliro01",2018,23,3,"BRK","NBA","SF",68,1920,-3.7,0.4,0,0,0.52,0.48,0,0,0,998.4,921.6,0,"SF",3.48,TRUE,"Wing"
"holliro01",2019,24,4,"BRK","NBA","SF",59,1234,0.4,0.7,0,0.02,0.46,0.5,0.02,0,24.68,567.64,617,24.68,"PF",3.52,TRUE,"Wing"
"mejrisa01",2016,29,1,"DAL","NBA","C",34,397,5.5,6.3,0,0,0,0,1,0,0,0,0,397,"C",5,TRUE,"Big"
"mejrisa01",2017,30,2,"DAL","NBA","C",73,905,0.3,4.6,0,0,0,0,1,0,0,0,0,905,"C",5,TRUE,"Big"
"mejrisa01",2018,31,3,"DAL","NBA","C",61,729,2.1,6.7,0,0,0,0,1,0,0,0,0,729,"C",5,TRUE,"Big"
"mejrisa01",2019,32,4,"DAL","NBA","C",36,399,-6.4,-5.1,0,0,0,0,1,0,0,0,0,399,"C",5,TRUE,"Big"
"dekkesa01",2016,21,1,"HOU","NBA","PF",3,6,-9,-9.1,0,0,0.15,0.85,0,0,0,0.9,5.1,0,"PF",3.85,TRUE,"Wing"
"dekkesa01",2017,22,2,"HOU","NBA","PF",77,1419,3.9,-3.5,0,0,0.13,0.87,0,0,0,184.47,1234.53,0,"PF",3.87,TRUE,"Wing"
