"bbref_id","season","blend","season_plus_1","season_plus_2","season_plus_3","season_plus_4","season_plus_5"
"evansty01",2016,1.33333333333333,-1.3,3.50666666666667,-1.79333333333333,NA,NA
"gibsota01",2016,1.27333333333333,-0.526666666666667,0.506666666666667,0.246666666666667,NA,NA
"greenda02",2016,3.06666666666667,1.64,0.4,4.29333333333333,NA,NA
"griffbl01",2016,2.48,3.98666666666667,2.34,3.46666666666667,NA,NA
"hansbty01",2016,-1.58,NA,NA,NA,NA,NA
"hardeja01",2016,5.16,6.57333333333333,8.10666666666667,8.84,NA,NA
"hendege02",2016,-3.24,-3.65333333333333,NA,NA,NA,NA
"hilljo01",2016,-0.36,-5.06666666666667,NA,NA,NA,NA
"holidjr01",2016,1.65333333333333,1.78,3.18666666666667,4.00666666666667,NA,NA
"jennibr01",2016,-1.34,-1.83333333333333,-3.31333333333333,NA,NA,NA
"jerebjo01",2016,-0.893333333333333,-1.38666666666667,0.153333333333333,-0.126666666666667,NA,NA
"johnsja01",2016,-1.27333333333333,2.50666666666667,1.48,-1.46666666666667,NA,NA
"lawsoty01",2016,-4.66666666666667,-0.913333333333333,NA,NA,NA,NA
"meeksjo01",2016,-2.38666666666667,-1.7,-2.86,-1.13333333333333,NA,NA
"millspa02",2016,1.66666666666667,1.28,-0.626666666666667,-0.0733333333333333,NA,NA
"rubiori01",2016,3.39333333333333,1.92666666666667,2.16,0.893333333333333,NA,NA
"teaguje01",2016,-0.36,1.72666666666667,0.526666666666667,-1.32666666666667,NA,NA
"thornma01",2016,-1.44666666666667,-4.36666666666667,NA,NA,NA,NA
"templga01",2016,-0.566666666666667,-0.3,-1.88666666666667,-0.766666666666667,NA,NA
"matthwe02",2016,0.566666666666667,0.166666666666667,-1.66,-0.873333333333333,NA,NA
"prigipa01",2016,-0.486666666666667,NA,NA,NA,NA,NA
"geeal01",2016,-1.68666666666667,-2.65333333333333,NA,NA,NA,NA
"walljo01",2016,2.88,2.87333333333333,1.28,-1.11333333333333,NA,NA
"bledser01",2016,2.06666666666667,2.22666666666667,2.4,3.62,NA,NA
"turneev01",2016,-1.30666666666667,-2.79333333333333,-2.7,-2.29333333333333,NA,NA
"bradlav01",2016,0.12,-1.60666666666667,-3.20666666666667,-3.18666666666667,NA,NA
"anderja01",2016,-3.96666666666667,NA,NA,NA,NA,NA
"stephla01",2016,-2.34,-2.88666666666667,-2.04,NA,NA,NA
"johnswe01",2016,0.786666666666667,-1.38,-0.413333333333333,-4.26,NA,NA
"aminual01",2016,1.22,0.48,1.7,1.42666666666667,NA,NA
"haywago01",2016,2.76666666666667,3.44,-4.98,0.446666666666667,NA,NA
"babbilu01",2016,-2.37333333333333,-0.233333333333333,-2.10666666666667,NA,NA,NA
"georgpa01",2016,4.78666666666667,2.65333333333333,2.76666666666667,6.87333333333333,NA,NA
"favorde01",2016,2.01333333333333,-0.5,1.25333333333333,3.16666666666667,NA,NA
"couside01",2016,4.08666666666667,5,4.27333333333333,2.86666666666667,NA,NA
"davised01",2016,2.83333333333333,-2.71333333333333,0.686666666666667,1.98666666666667,NA,NA
"monrogr01",2016,0.973333333333333,1.7,-0.373333333333333,-3.00666666666667,NA,NA
"whiteha01",2016,1.78666666666667,1.18666666666667,0.393333333333333,1.33333333333333,NA,NA
"pattepa01",2016,1.68666666666667,1.84,-0.74,-4.06,NA,NA
"aldrico01",2016,4.09333333333333,0.206666666666667,-2.94,NA,NA,NA
"bjeline01",2016,0.193333333333333,0.453333333333333,0.806666666666667,1.86666666666667,NA,NA
"booketr01",2016,1.5,-0.16,-1.11333333333333,NA,NA,NA
"pleisti01",2016,-3.15333333333333,NA,NA,NA,NA,NA
"serapke01",2016,-2.95333333333333,-3.87333333333333,NA,NA,NA,NA
"vasqugr01",2016,-5.03333333333333,-3.93333333333333,NA,NA,NA,NA
"evansje01",2016,-1.80666666666667,-3.9,NA,NA,NA,NA
"mozgoti01",2016,-3.22666666666667,-3.26,-2.14666666666667,NA,NA,NA
"linje01",2016,-0.92,1.03333333333333,-5.63333333333333,-2.89333333333333,NA,NA
"sloando01",2016,-1.85333333333333,NA,NA,NA,NA,NA
"smithis01",2016,-1.3,0.0866666666666667,-0.613333333333333,-1.9,NA,NA
"marjabo01",2016,2.93333333333333,0.98,0.453333333333333,1.27333333333333,NA,NA
"teletmi01",2016,-0.48,-2.62666666666667,-1.16,NA,NA,NA
"millean02",2016,-1.83333333333333,NA,NA,NA,NA,NA
"millemi01",2016,-2.10666666666667,-2.42,NA,NA,NA,NA
"mohamna01",2016,-4.87333333333333,NA,NA,NA,NA,NA
"nowitdi01",2016,2.1,-0.26,1.36,-3.7,NA,NA
"allenla01",2016,-0.233333333333333,-2.41333333333333,NA,NA,NA,NA
"biyombi01",2016,0,-2.44,-3.9,-2.23333333333333,NA,NA
"burksal01",2016,-2.17333333333333,-3.67333333333333,-2.48666666666667,-3.03333333333333,NA,NA
"butleji01",2016,4.00666666666667,6.71333333333333,5.92666666666667,4.12,NA,NA
"coleno01",2016,-3.66666666666667,-4.76,NA,NA,NA,NA
"farieke01",2016,0.186666666666667,-0.813333333333333,-1.80666666666667,-0.513333333333333,NA,NA
"goudean01",2016,-2.24666666666667,NA,NA,NA,NA,NA
"hamiljo02",2016,-2.79333333333333,NA,NA,NA,NA,NA
"harrito02",2016,0.74,1.02666666666667,1.06666666666667,1.26666666666667,NA,NA
"irvinky01",2016,0.133333333333333,2.2,3.66,4.9,NA,NA
"jacksre01",2016,1.73333333333333,-2.82,-0.706666666666667,0.0866666666666667,NA,NA
"josepco01",2016,-0.846666666666667,-1.89333333333333,-0.946666666666667,0.426666666666667,NA,NA
"kanteen01",2016,-0.72,-0.853333333333333,0.74,-0.753333333333333,NA,NA
"knighbr03",2016,-1.46,-5.04666666666667,-4.17333333333333,NA,NA,NA
"leonaka01",2016,8.14666666666667,7.35333333333333,2.50666666666667,3.82666666666667,NA,NA
"leuerjo01",2016,-0.446666666666667,-0.533333333333333,-2.46,-2.59333333333333,NA,NA
"macksh01",2016,-0.886666666666667,-2.46,-1.36666666666667,-4.28666666666667,NA,NA
"mirotni01",2016,1.47333333333333,1.62,2.3,1.1,NA,NA
"mooreet01",2016,-1.23333333333333,-1.64666666666667,-0.833333333333333,-2.44666666666667,NA,NA
"morrima02",2016,-1.31333333333333,0.906666666666667,-1.00666666666667,-2.84666666666667,NA,NA
"morrima03",2016,1.14,0.18,-1.82,-1.04,NA,NA
"motiedo01",2016,-2.18,-3.2,-4.34,NA,NA,NA
"parsoch01",2016,0.953333333333333,-3.92666666666667,-1.76666666666667,-3.03333333333333,NA,NA
"shumpim01",2016,-0.0533333333333333,-1.19333333333333,-2.30666666666667,-1.75333333333333,NA,NA
"singlky01",2016,-2.63333333333333,-3.53333333333333,-4.73333333333333,NA,NA,NA
"thomais02",2016,1.82666666666667,3.02,-4.55333333333333,-4.96666666666667,NA,NA
"thomptr01",2016,1.41333333333333,0.5,-3.35333333333333,-1.80666666666667,NA,NA
"thompkl01",2016,1.41333333333333,1.65333333333333,1.00666666666667,-0.653333333333333,NA,NA
"valanjo01",2016,0.466666666666667,-0.193333333333333,1.16,0.873333333333333,NA,NA
"vucevni01",2016,1.10666666666667,0.813333333333333,2.38666666666667,5.75333333333333,NA,NA
"walkeke02",2016,3.05333333333333,2.98666666666667,3.60666666666667,2.9,NA,NA
"willide02",2016,-2.99333333333333,-4.00666666666667,-6.60666666666667,NA,NA,NA
"thomala01",2016,-2.28,-4.3,-2.76,-4.3,NA,NA
"smithgr02",2016,-2.62,NA,NA,NA,NA,NA
"anderal01",2016,-1.46666666666667,-4.07333333333333,NA,NA,NA,NA
"acyqu01",2016,-1.44,-2.72666666666667,-1.96,-2.56,NA,NA
"barneha02",2016,-0.92,-0.853333333333333,-1.96666666666667,-0.92,NA,NA
"bartowi01",2016,-1.17333333333333,-0.666666666666667,0.793333333333333,-3.99333333333333,NA,NA
"bealbr01",2016,-1.69333333333333,2.23333333333333,1.4,1.90666666666667,NA,NA
"crowdja01",2016,2.93333333333333,3.12666666666667,-1.98666666666667,-0.106666666666667,NA,NA
"davisan02",2016,2.01333333333333,4.13333333333333,5.43333333333333,6.65333333333333,NA,NA
"drumman01",2016,1.81333333333333,0.133333333333333,2.8,2.54666666666667,NA,NA
"ezelife01",2016,0.913333333333333,NA,NA,NA,NA,NA
"fournev01",2016,-0.446666666666667,-1.16666666666667,-0.146666666666667,-1.03333333333333,NA,NA
"greendr01",2016,7.91333333333333,6.56,3.76,3.02666666666667,NA,NA
"harklma01",2016,-0.733333333333333,0.813333333333333,-0.306666666666667,1.20666666666667,NA,NA
"hensojo01",2016,-0.573333333333333,-1.12,0.553333333333333,0.226666666666667,NA,NA
"joneste01",2016,-5.09333333333333,-1.83333333333333,NA,NA,NA,NA
"kiddgmi01",2016,-0.78,0.4,-1.63333333333333,-1.08666666666667,NA,NA
"lambje01",2016,0.5,-1.42,0.953333333333333,1.05333333333333,NA,NA
"leoname01",2016,-1.22,-1.92666666666667,0.06,0.48,NA,NA
"lillada01",2016,2.10666666666667,3.52666666666667,5.5,5.14666666666667,NA,NA
"middlkh01",2016,2.70666666666667,0.766666666666667,1.06666666666667,1.55333333333333,NA,NA
"nichoan01",2016,-1.48,-4.94,NA,NA,NA,NA
"oquinky01",2016,0.18,1.08666666666667,2.79333333333333,-0.326666666666667,NA,NA
"plumlmi01",2016,-2.42666666666667,-2.71333333333333,-3.38666666666667,-0.74,NA,NA
"riverau01",2016,-3.14,-1.8,-0.96,-1.98666666666667,NA,NA
"robinth01",2016,-3.93333333333333,-2.32666666666667,NA,NA,NA,NA
"rosste01",2016,-1.26666666666667,-0.0133333333333333,-1.84,0.18,NA,NA
"piercpa01",2016,-2.65333333333333,-2,NA,NA,NA,NA
"sacrero01",2016,-2.16666666666667,NA,NA,NA,NA,NA
"scottmi01",2016,0.673333333333333,-3.54,-2.02666666666667,-2.26,NA,NA
"sullija01",2016,2.2,-3.7,NA,NA,NA,NA
"waitedi01",2016,-1.93333333333333,-0.266666666666667,-3.38,-1.61333333333333,NA,NA
"zellety01",2016,-3.26,-2.36666666666667,-1.34666666666667,-0.76,NA,NA
"thompho01",2016,-2.91333333333333,-2.46666666666667,NA,NA,NA,NA
"bazemke01",2016,-0.793333333333333,-1.06,0.953333333333333,-2.13333333333333,NA,NA
"roberbr01",2016,-3.07333333333333,-4.42666666666667,NA,NA,NA,NA
"simshe01",2016,-2.17333333333333,NA,NA,NA,NA,NA
"terryja01",2016,-3.02666666666667,-0.233333333333333,-1.43333333333333,NA,NA,NA
"brandel01",2016,-1.35333333333333,NA,NA,NA,NA,NA
"chandty01",2016,-0.506666666666667,0.66,-0.273333333333333,-0.126666666666667,NA,NA
"gasolpa01",2016,3.81333333333333,2.8,1.74,0.206666666666667,NA,NA
"jefferi01",2017,-1.89333333333333,-3.45333333333333,NA,NA,NA,NA
"johnsjo02",2017,-0.613333333333333,-3.96666666666667,NA,NA,NA,NA
"parketo01",2017,-2.10666666666667,-3.8,-3.29333333333333,NA,NA,NA
"randoza01",2017,-1.64666666666667,-2.44666666666667,NA,NA,NA,NA
"anderch01",2017,-0.553333333333333,NA,NA,NA,NA,NA
"cartevi01",2017,1.2,-0.506666666666667,-1.28666666666667,NA,NA,NA
"crawfja01",2017,-3.16,-4.92,-5.77333333333333,NA,NA,NA
"dunlemi02",2017,-2.20666666666667,NA,NA,NA,NA,NA
"hilarne01",2017,1.70666666666667,1.62,0.0866666666666666,NA,NA,NA
"barnema02",2017,-1.04666666666667,NA,NA,NA,NA,NA
"scolalu01",2017,-1.09333333333333,NA,NA,NA,NA,NA
"jamesle01",2017,8.41333333333333,6.50666666666667,6.24,NA,NA,NA
"anthoca01",2017,-0.153333333333333,-1.77333333333333,-3.48,NA,NA,NA
"collini01",2017,-1.30666666666667,-2.4,NA,NA,NA,NA
"wadedw01",2017,-0.273333333333333,-1.76666666666667,-1.59333333333333,NA,NA,NA
"jonesda02",2017,-5.00666666666667,NA,NA,NA,NA,NA
"jonesja02",2017,-1.98666666666667,NA,NA,NA,NA,NA
"korveky01",2017,-1.90666666666667,1.83333333333333,-1.14666666666667,NA,NA,NA
"pachuza01",2017,2.84666666666667,1.24,0.166666666666667,NA,NA,NA
"barbole01",2017,-3.36666666666667,NA,NA,NA,NA,NA
"diawbo01",2017,-3.02,NA,NA,NA,NA,NA
"westda01",2017,2.11333333333333,2.58666666666667,NA,NA,NA,NA
"hasleud01",2017,-2.44,-3.24,-5.58,NA,NA,NA
"gibsojo01",2017,-4.57333333333333,NA,NA,NA,NA,NA
"delanma01",2017,-3.89333333333333,-2.89333333333333,NA,NA,NA,NA
"holidju01",2017,-0.586666666666667,0.273333333333333,-1.80666666666667,NA,NA,NA
"rudezda01",2017,-3.72,NA,NA,NA,NA,NA
"reedwi02",2017,-0.98,-0.213333333333333,NA,NA,NA,NA
"curryse01",2017,0.82,-0.34,NA,NA,NA,NA
"greenja01",2017,0.22,-2.61333333333333,-2.82666666666667,NA,NA,NA
"witheje01",2017,-0.0866666666666667,-4.90666666666667,NA,NA,NA,NA
"allento01",2017,0.28,-2.86666666666667,NA,NA,NA,NA
"harride01",2017,0.333333333333333,-0.46,-2.6,NA,NA,NA
"howardw01",2017,1.36666666666667,0.326666666666667,-2.25333333333333,NA,NA,NA
"iguodan01",2017,3.35333333333333,1.00666666666667,2.32,NA,NA,NA
"jeffeal01",2017,-2,-0.713333333333333,NA,NA,NA,NA
"livinsh01",2017,-2.49333333333333,-2.39333333333333,-2.17333333333333,NA,NA,NA
"varejan01",2017,-0.926666666666667,NA,NA,NA,NA,NA
"vujacsa01",2017,-2.82666666666667,NA,NA,NA,NA,NA
"arizatr01",2017,1.85333333333333,1.60666666666667,-1.22666666666667,NA,NA,NA
"denglu01",2017,-1.05333333333333,-3.74666666666667,0.333333333333333,NA,NA,NA
"humphkr01",2017,-2.16,NA,NA,NA,NA,NA
"nelsoja01",2017,-0.66,-4.84666666666667,NA,NA,NA,NA
"smithjr01",2017,-1.3,-2.09333333333333,-2.89333333333333,NA,NA,NA
"udrihbe01",2017,-1.00666666666667,NA,NA,NA,NA,NA
"kellyry01",2017,-1.62666666666667,NA,NA,NA,NA,NA
"plumlma01",2017,1.52,0.233333333333333,2.00666666666667,NA,NA,NA
"kilpase01",2017,-2.62,-4.24,NA,NA,NA,NA
"pattela01",2017,-4.80666666666667,NA,NA,NA,NA,NA
"mcgruro01",2017,-1.12,-1.15333333333333,-2.19333333333333,NA,NA,NA
"fraziti01",2017,-2.33333333333333,-1.61333333333333,-2.08666666666667,NA,NA,NA
"hillso01",2017,0.186666666666667,-2.91333333333333,-3.29333333333333,NA,NA,NA
"wilcocj01",2017,-4.83333333333333,NA,NA,NA,NA,NA
"danietr01",2017,-2.44666666666667,-3.94666666666667,-2.92666666666667,NA,NA,NA
"olynyke01",2017,0.566666666666667,3.19333333333333,1.74666666666667,NA,NA,NA
"dellama01",2017,-2.82666666666667,-3.82,-3.11333333333333,NA,NA,NA
"clarkia01",2017,-2.6,-3.75333333333333,-4.18,NA,NA,NA
"muscami01",2017,0.113333333333333,0.36,0.593333333333333,NA,NA,NA
"mccolcj01",2017,1.09333333333333,-0.0866666666666667,0.846666666666667,NA,NA,NA
"canaais01",2017,-3.88,-1.24,-3.50666666666667,NA,NA,NA
"covinro01",2017,2.83333333333333,4.46666666666667,2.58,NA,NA,NA
"artesro01",2017,-3.45333333333333,NA,NA,NA,NA,NA
"oladivi01",2017,0.673333333333333,5.57333333333333,2.23333333333333,NA,NA,NA
"hardati02",2017,0.446666666666667,0.493333333333333,-1.66,NA,NA,NA
"snellto01",2017,-0.846666666666667,-1.96666666666667,-1.45333333333333,NA,NA,NA
"youngjo01",2017,-5.14,-4.02666666666667,NA,NA,NA,NA
"blackta01",2017,-0.893333333333333,-2.20666666666667,NA,NA,NA,NA
"clarkjo01",2017,-3.58,-1.83333333333333,-2.61333333333333,NA,NA,NA
"whiteok01",2017,-2.14,-1.90666666666667,NA,NA,NA,NA
"mcderdo01",2017,-4.18666666666667,-2.26,-1.39333333333333,NA,NA,NA
"bullore01",2017,-0.24,0.146666666666667,-1.89333333333333,NA,NA,NA
"harrijo01",2017,-3.79333333333333,-0.426666666666667,0.226666666666667,NA,NA,NA
"eddieja01",2017,-3.56,NA,NA,NA,NA,NA
"johnsty01",2017,0.706666666666667,-0.38,-1.68,NA,NA,NA
"mccontj01",2017,-1.36,-1.32,-2.72,NA,NA,NA
"gallola01",2017,-1.9,-0.0333333333333333,-0.226666666666667,NA,NA,NA
"roberan03",2017,0.826666666666667,1.68,NA,NA,NA,NA
"napiesh01",2017,-1.74,0.346666666666667,-0.38,NA,NA,NA
"grantje02",2017,0.946666666666667,-1.09333333333333,-2.03333333333333,NA,NA,NA
"paynead01",2017,-0.72,-1.85333333333333,NA,NA,NA,NA
"crabbal01",2017,-2.1,-0.586666666666667,-2.58666666666667,NA,NA,NA
"brownan02",2017,-2.50666666666667,NA,NA,NA,NA,NA
"huestjo01",2017,1.14,-3.50666666666667,NA,NA,NA,NA
"poweldw01",2017,-0.313333333333333,2.52,2.84,NA,NA,NA
"mcraejo01",2017,-4.87333333333333,-2.34666666666667,NA,NA,NA,NA
"dienggo01",2017,2.41333333333333,-2.20666666666667,-0.866666666666667,NA,NA,NA
"mcdankj01",2017,-2.84666666666667,NA,NA,NA,NA,NA
"cookqu01",2017,-3.84666666666667,-2.15333333333333,-3.48,NA,NA,NA
"gbinimi01",2017,-5.06,NA,NA,NA,NA,NA
"plumlma02",2017,-1.66666666666667,-2.17333333333333,NA,NA,NA,NA
"brogdma01",2017,0.793333333333333,-1.06,1.70666666666667,NA,NA,NA
"finnedo01",2017,-1.94666666666667,-2.3,-0.853333333333333,NA,NA,NA
"jackspi01",2017,-2.61333333333333,NA,NA,NA,NA,NA
"mclembe01",2017,-4.60666666666667,-4.12,-2.70666666666667,NA,NA,NA
"connapa01",2017,-2.21333333333333,-1.41333333333333,0.653333333333333,NA,NA,NA
"hillida01",2017,-4.62666666666667,-3.99333333333333,NA,NA,NA,NA
"zelleco01",2017,2.93333333333333,0.16,0.78,NA,NA,NA
"burketr01",2017,-5.39333333333333,-0.366666666666667,-1.10666666666667,NA,NA,NA
"uthofja01",2017,-2.5,NA,NA,NA,NA,NA
"kaminfr01",2017,-0.2,-0.633333333333333,-0.293333333333333,NA,NA,NA
"ennisja01",2017,0.18,-1.84666666666667,-1.91333333333333,NA,NA,NA
"willial03",2017,-0.2,-1.34,1.69333333333333,NA,NA,NA
"simmojo02",2017,-1.24,-2.83333333333333,-4.92,NA,NA,NA
"bakerro01",2017,-3.62666666666667,-0.64,-3.18,NA,NA,NA
"nancela02",2017,1.23333333333333,2.81333333333333,2.07333333333333,NA,NA,NA
"dinwisp01",2017,-0.626666666666667,1.66666666666667,-1.23333333333333,NA,NA,NA
"randlch01",2017,-2.26666666666667,-3.19333333333333,NA,NA,NA,NA
"dedmode01",2017,2.10666666666667,0.573333333333333,1.46,NA,NA,NA
"caldwke01",2017,-0.1,0.706666666666667,-0.753333333333333,NA,NA,NA
"wiltjky01",2017,-2.64666666666667,NA,NA,NA,NA,NA
"obryajo01",2017,-2.18,-3.18666666666667,NA,NA,NA,NA
"hoodro01",2017,-0.913333333333333,-3.48666666666667,-1.20666666666667,NA,NA,NA
"longsh01",2017,1.12666666666667,NA,NA,NA,NA,NA
"richajo01",2017,-0.98,1.10666666666667,1.38666666666667,NA,NA,NA
"paytoel01",2017,0.526666666666667,-1.34,-1.63333333333333,NA,NA,NA
"mcadoja01",2017,-1.52,-3.52,NA,NA,NA,NA
"mcclesh01",2017,-2.75333333333333,NA,NA,NA,NA,NA
"porteot01",2017,3.67333333333333,4.50666666666667,0.993333333333333,NA,NA,NA
"weberbr01",2017,-3.27333333333333,-1.76666666666667,NA,NA,NA,NA
"grahatr01",2017,-2.38,-1.67333333333333,-2.46,NA,NA,NA
"powelno01",2017,-1.33333333333333,-3.4,-0.753333333333333,NA,NA,NA
"lenal01",2017,-2.12666666666667,-0.48,-0.233333333333333,NA,NA,NA
"cartemi01",2017,-1.93333333333333,-1.08,-2.02666666666667,NA,NA,NA
"chrisra01",2017,-2.53333333333333,NA,NA,NA,NA,NA
"ginobma01",2017,2.25333333333333,-0.973333333333333,NA,NA,NA,NA
"bassbr01",2017,-2,NA,NA,NA,NA,NA
"bogutan01",2017,0.12,0.0866666666666667,NA,NA,NA,NA
"ellismo01",2017,-2.74,NA,NA,NA,NA,NA
"feltora01",2017,-1.85333333333333,-1.97333333333333,-2.12666666666667,NA,NA,NA
"fryech01",2017,0.493333333333333,-0.146666666666667,-3.72666666666667,NA,NA,NA
"gortama01",2017,0.0533333333333333,0.0533333333333333,-1.3,NA,NA,NA
"greenge01",2017,-3.39333333333333,-1.14666666666667,-2.17333333333333,NA,NA,NA
"ilyaser01",2017,0.98,0.646666666666667,0.613333333333333,NA,NA,NA
"jackja01",2017,-4.32666666666667,-1.72666666666667,NA,NA,NA,NA
"johnsam01",2017,3.26666666666667,2.15333333333333,-1.44,NA,NA,NA
"leeda02",2017,1.81333333333333,NA,NA,NA,NA,NA
"mahinia01",2017,0.86,-0.593333333333333,-0.833333333333333,NA,NA,NA
"milescj01",2017,0.0666666666666667,-0.4,-2.74666666666667,NA,NA,NA
"paulch01",2017,8.21333333333333,7.02666666666667,4.12666666666667,NA,NA,NA
"willima02",2017,0.00666666666666667,1.58,0.42,NA,NA,NA
"willide01",2017,-0.913333333333333,NA,NA,NA,NA,NA
"willilo02",2017,1.58,0.74,0.0666666666666667,NA,NA,NA
"caldejo01",2017,-3.40666666666667,-0.1,-4.79333333333333,NA,NA,NA
"pricero01",2017,-2.64666666666667,NA,NA,NA,NA,NA
"lucasjo02",2017,-3.14,NA,NA,NA,NA,NA
"lauvejo01",2017,-2.72666666666667,-2.53333333333333,NA,NA,NA,NA
"laproni01",2017,-3.44,NA,NA,NA,NA,NA
"netora01",2017,-0.44,-1.16,-0.38,NA,NA,NA
"huertma01",2017,-4.61333333333333,NA,NA,NA,NA,NA
"inglejo01",2017,2.6,3.36666666666667,2.54666666666667,NA,NA,NA
"baynear01",2017,-0.28,-0.2,0.486666666666667,NA,NA,NA
"mejrisa01",2017,0.7,2.33333333333333,0.486666666666667,NA,NA,NA
"laymaja01",2017,-4.48,-3.5,-1.02,NA,NA,NA
"johnsbr02",2017,-0.393333333333333,-1.88,NA,NA,NA,NA
"warretj01",2017,-1.52666666666667,-2.22666666666667,-1.22,NA,NA,NA
"tobeymi01",2017,-3.58,NA,NA,NA,NA,NA
"anderju01",2017,-3.13333333333333,-2.06,-2.54,NA,NA,NA
"garinpa01",2017,-7.77333333333333,NA,NA,NA,NA,NA
"aldrila01",2017,0.973333333333333,3.19333333333333,1.52666666666667,NA,NA,NA
"chrisse01",2017,-5.73333333333333,NA,NA,NA,NA,NA
"bolomjo01",2017,-0.88,-3.42666666666667,NA,NA,NA,NA
"hunterj01",2017,-5.20666666666667,NA,NA,NA,NA,NA
"princta02",2017,-1.58666666666667,-1.38,-2.44,NA,NA,NA
"niangge01",2017,-5.74666666666667,-2.22,-1.86,NA,NA,NA
"hieldbu01",2017,-3.03333333333333,-0.206666666666667,0.72,NA,NA,NA
"smartma01",2017,0.4,0.473333333333333,2.10666666666667,NA,NA,NA
"ferreyo01",2017,-1.7,0.393333333333333,-1.75333333333333,NA,NA,NA
"robingl02",2017,-1.71333333333333,-1.32,-3.36666666666667,NA,NA,NA
"stausni01",2017,-2.51333333333333,-3.26666666666667,-4.44,NA,NA,NA
"leverca01",2017,-1.23333333333333,-1.54666666666667,-0.433333333333333,NA,NA,NA
"ochefda01",2017,-4,NA,NA,NA,NA,NA
"harremo01",2017,-0.36,1.26666666666667,1.65333333333333,NA,NA,NA
"grantje01",2017,-3.84,-0.706666666666667,0.52,NA,NA,NA
"dunnkr01",2017,-2.76666666666667,-0.846666666666667,-1.88666666666667,NA,NA,NA
"houseda01",2017,-8.13333333333333,0.466666666666667,NA,NA,NA,NA
"hammoaj01",2017,-2.86666666666667,NA,NA,NA,NA,NA
"dekkesa01",2017,-1.24666666666667,-2.00666666666667,-2.36,NA,NA,NA
"vanvlfr01",2017,-2.14,2.9,0.98,NA,NA,NA
"adamsst01",2017,1.12,2.02666666666667,2.10666666666667,NA,NA,NA
"noelne01",2017,1.9,-0.22,2.04,NA,NA,NA
"caulewi01",2017,-1.18,-0.446666666666667,1.85333333333333,NA,NA,NA
"poythal01",2017,-2.42,-2.49333333333333,-2.14666666666667,NA,NA,NA
"bennean01",2017,-2.36666666666667,NA,NA,NA,NA,NA
"holmeri01",2017,0.233333333333333,0.273333333333333,0.506666666666667,NA,NA,NA
"anderky01",2017,1.4,3.44666666666667,0.206666666666667,NA,NA,NA
"muhamsh01",2017,-3.96666666666667,-4.68,NA,NA,NA,NA
"forbebr01",2017,-4.93333333333333,-2.18,-0.88,NA,NA,NA
"abrinal01",2017,-2.24666666666667,-1.65333333333333,-2.26,NA,NA,NA
"hezonma01",2017,-6.3,-1.62666666666667,-3.48,NA,NA,NA
"hernawi01",2017,-0.233333333333333,0.58,-1.82,NA,NA,NA
"harriga01",2017,0.84,1.53333333333333,-0.366666666666667,NA,NA,NA
"valende01",2017,-2.28666666666667,-0.806666666666667,NA,NA,NA,NA
"foyera01",2017,-4.04666666666667,NA,NA,NA,NA,NA
"gayru01",2017,1.4,0.28,1.85333333333333,NA,NA,NA
"lowryky01",2017,6.12,5.42,4.12666666666667,NA,NA,NA
"millspa01",2017,3.95333333333333,1.29333333333333,3.66666666666667,NA,NA,NA
"redicjj01",2017,-0.286666666666667,0.366666666666667,0.56,NA,NA,NA
"rodrise01",2017,-3.11333333333333,NA,NA,NA,NA,NA
"rondora01",2017,-1.12666666666667,-1.01333333333333,-2.96,NA,NA,NA
"sefolth01",2017,0.626666666666667,1.52,1.2,NA,NA,NA
"goberru01",2017,6.18,3.98,5.46,NA,NA,NA
"antetgi01",2017,5.34,4.75333333333333,7.95333333333333,NA,NA,NA
"saricda01",2017,-1.98,0.686666666666667,-1.26666666666667,NA,NA,NA
"schrode01",2017,-1.86666666666667,-1.42666666666667,-2.1,NA,NA,NA
"noguelu01",2017,3.62,2.92666666666667,NA,NA,NA,NA
"tuckepj01",2017,1.02666666666667,0.806666666666667,1.14666666666667,NA,NA,NA
"bareajo01",2017,-1.11333333333333,-0.52,-0.82,NA,NA,NA
"parkeja01",2017,-0.453333333333333,-2.52,-1.86666666666667,NA,NA,NA
"woodch01",2017,-1.39333333333333,-1.53333333333333,NA,NA,NA,NA
"jacksde01",2017,0.72,-3.62,-0.64,NA,NA,NA
"ennisty01",2017,-2.88,-1.87333333333333,NA,NA,NA,NA
"seldewa01",2017,-3.48,-2.96666666666667,-5.12,NA,NA,NA
"embiijo01",2017,2.16666666666667,4.26666666666667,5.63333333333333,NA,NA,NA
"wiggian01",2017,-1.96666666666667,-1.91333333333333,-1.86666666666667,NA,NA,NA
"taylois01",2017,-4.22666666666667,-3.11333333333333,NA,NA,NA,NA
"bembrde01",2017,-3.69333333333333,-3.54666666666667,-2.00666666666667,NA,NA,NA
"nwabada01",2017,-1.5,-2.49333333333333,-0.82,NA,NA,NA
"feldeka01",2017,-4.82666666666667,-6.79333333333333,NA,NA,NA,NA
"ndourma01",2017,-2.80666666666667,NA,NA,NA,NA,NA
"payneca01",2017,-5.3,-1.34666666666667,-3.64666666666667,NA,NA,NA
"gordoaa01",2017,0.08,0.48,0.906666666666667,NA,NA,NA
"holliro01",2017,-0.586666666666667,-0.686666666666667,-2.61333333333333,NA,NA,NA
"lavinza01",2017,-2.08,-3.1,-0.32,NA,NA,NA
"wrighde01",2017,0.166666666666667,2.03333333333333,1.30666666666667,NA,NA,NA
